"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.64999999999993	104.190948072204	-500.029649485708	386.53843626525
1.65099999999993	-44.3400329823558	-441.931407025155	478.346259139372
1.65199999999993	-186.596615835538	-342.682112492301	532.402093651197
1.65299999999993	-323.515263409423	-180.684333274877	520.969142727112
1.65399999999993	-441.366322010344	-6.98835978843637	445.126475429275
1.65499999999993	-515.895438710333	154.802651292135	328.296101762662
1.65599999999993	-527.051112521484	304.031290866357	214.115085842089
1.65699999999993	-496.667704248721	425.495765010379	79.4614401922169
1.65799999999993	-422.34775328001	491.76596679577	-79.7089096429095
1.65899999999993	-278.983102976445	512.786230228164	-239.801372884002
1.65999999999993	-102.682530006849	479.769569241339	-388.01284192305
1.66099999999993	50.7159617175146	413.881176069148	-481.79987595635
1.66199999999993	203.327354079953	321.194915491794	-529.6043249999
1.66299999999993	342.49450164808	193.330722850483	-527.113575624613
1.66399999999993	434.790131841488	25.5388139135193	-472.705392986129
1.66499999999993	490.506878919145	-153.73150982863	-362.487046021756
1.66599999999993	515.414327440217	-304.443280802688	-193.840470997158
1.66699999999993	484.3115662117	-421.255785223416	-55.3026596269888
1.66799999999993	412.571937354306	-503.35888000288	94.5768475870348
1.66899999999993	291.874610983759	-533.876418206471	235.430605008452
1.66999999999993	123.567644863539	-506.543520740159	364.012249739039
1.67099999999993	-49.794399262894	-404.876431009275	475.012621303497
1.67199999999993	-203.038468146818	-291.699502163147	525.063212200703
1.67299999999993	-351.836241295142	-171.371263977268	522.337144015045
1.67399999999993	-454.878961403021	-29.600230201233	479.162743356065
1.67499999999993	-503.767724675232	137.492864244098	379.783864177357
1.67599999999993	-509.38799422508	291.055305177532	217.521219829603
1.67699999999993	-458.553038191932	426.534966481484	50.8665439397309
1.67799999999993	-386.06976041003	504.117354197464	-102.811623830734
1.67899999999993	-282.142544963152	533.462154951897	-254.260925915771
1.67999999999993	-140.614970581323	515.946359203031	-378.932378808957
1.68099999999993	37.0954223101032	440.436344961671	-456.530260854156
1.68199999999993	206.556710486654	305.55277772417	-504.844474115582
1.68299999999993	348.31449701123	150.00300767636	-509.278887469187
1.68399999999993	451.492088085737	4.61205821502109	-464.289380408885
1.68499999999993	520.850906175044	-142.962632439668	-377.520001508208
1.68599999999993	532.910226600744	-280.343796980492	-242.931549500612
1.68699999999993	480.658361042393	-402.99791462474	-62.1429831393518
1.68799999999992	367.137226897867	-498.362481596423	103.941999027879
