"Time [s]"	"Pem [kW]"	"Pout [kW]"	"Pin [kW]"
0.0900000000000001	0	0	35.5591594540416
0.0910000000000001	0	0	35.0836949156046
0.0920000000000001	0	0	34.4512861295752
0.0930000000000001	0	0	34.239436360828
0.0940000000000001	0	0	34.3727732415755
0.0950000000000001	0	0	34.6246245884047
0.0960000000000001	0	0	34.7442636897285
0.0970000000000001	0	0	34.5155871620642
0.0980000000000001	-0	-0	34.2935030174433
0.0990000000000001	0	0	34.1166816572946
0.1	0	0	33.9368570928615
0.101	0	0	34.2526076928467
0.102	0	0	33.9611028601085
0.103	-0	-0	34.0811586504031
0.104	-0	-0	34.051740447512
0.105	-0	-0	34.2572756281412
0.106	-0	-0	34.6399844124125
0.107	-0	-0	35.3968052297332
0.108	-0	-0	35.8867915289729
0.109	0	0	35.7878137310761
0.11	0	0	35.4215637018948
0.111	0	0	34.9354494898787
0.112	0	0	34.3311138082739
0.113	0	0	34.1454461551601
0.114	0	0	34.2906316877335
0.115	0	0	34.5556813925643
0.116	0	0	34.6966015268008
0.117	-0	-0	34.5057316827472
0.118	-0	-0	34.3401647566407
0.119	0	0	34.1764342480435
0.12	0	0	33.9836068264623
0.121	0	0	34.2321227577159
0.122	0	0	33.9246131865872
0.123	-0	-0	34.0443897898185
0.124	-0	-0	34.0195839657496
0.125	-0	-0	34.2166607494871
0.126	-0	-0	34.5692386899442
0.127	-0	-0	35.3006484113925
0.128	-0	-0	35.799895054335
0.129	0	0	35.7171994573126
0.13	0	0	35.344334876747
0.131	0	0	34.8415251195334
0.132	0	0	34.2655886126944
0.133	0	0	34.0909787985581
0.134	0	0	34.2351793206854
0.135	0	0	34.499844374992
0.136	0	0	34.6495601102786
0.137	-0	-0	34.4838379404447
0.138	-0	-0	34.3644827386041
0.139	0	0	34.2138770253039
0.14	0	0	34.0082031576627
0.141	0	0	34.2009343945641
0.142	0	0	33.8843906858436
0.143	0	0	34.0068969165691
0.144	-0	-0	33.9906702668339
0.145	-0	-0	34.1856850222845
0.146	-0	-0	34.5155534621705
0.147	-0	-0	35.2248656474928
0.148	-0	-0	35.7312196513791
0.149	0	0	35.664000718846
0.15	0	0	35.2869885403867
0.151	0	0	34.7731941558375
0.152	0	0	34.2167275798625
0.153	0	0	34.052255182309
0.154	0	0	34.1932796164309
0.155	0	0	34.4543402822527
0.156	0	0	34.6087093209672
0.157	-0	-0	34.4622781671146
0.158	-0	-0	34.3824821040492
0.159	0	0	34.2439731704726
0.16	0	0	34.0267767013483
0.161	0	0	34.1732939369603
0.162	0	0	33.8521809467401
0.163	0	0	33.9340193281835
0.164	-0	-0	33.9730346591559
0.165	-0	-0	34.1620399625933
0.166	-0	-0	34.4709612817265
0.167	-0	-0	35.1591017311991
