"Time [s]"	"factor_puissance []"
1.45599999999995	0.455371782834472
1.45699999999995	0.457851163500469
1.45799999999995	0.463114682707973
1.45899999999995	0.464139679916453
1.45999999999995	0.459242880885305
1.46099999999995	0.454525092818463
1.46199999999995	0.448200450329306
1.46299999999995	0.450513145523222
1.46399999999995	0.451197601151557
1.46499999999995	0.453374894895977
1.46599999999995	0.455057292548823
1.46699999999995	0.458981870447362
1.46799999999995	0.465300407560344
1.46899999999995	0.466193601510774
1.46999999999995	0.461207299313157
1.47099999999995	0.455442730701499
1.47199999999995	0.44899479949406
1.47299999999995	0.450676169450088
1.47399999999995	0.451507150346255
1.47499999999995	0.453829368117059
1.47599999999995	0.455359589772569
1.47699999999995	0.457861711355375
1.47799999999995	0.463141056863986
1.47899999999995	0.464168381086665
1.47999999999995	0.459269122217436
1.48099999999995	0.454532379887676
1.48199999999995	0.448204940959027
1.48299999999995	0.450510601041054
1.48399999999995	0.451197434855454
1.48499999999995	0.453376297112601
1.48599999999995	0.455056738802496
1.48699999999995	0.458960632551276
1.48799999999995	0.465270267125918
1.48899999999995	0.466164246802783
1.48999999999995	0.461178839752432
1.49099999999995	0.455425350203126
1.49199999999995	0.448978638364713
1.49299999999995	0.450671987129512
1.49399999999995	0.451502296034017
1.49499999999995	0.453818998190927
1.49599999999995	0.455347833449384
1.49699999999995	0.457871845024597
1.49799999999995	0.463166364452094
1.49899999999995	0.464195836311169
1.49999999999995	0.459293358713741
1.50099999999995	0.454539556805079
1.50199999999995	0.448207644179046
1.50299999999995	0.450509037707918
1.50399999999995	0.451197535630563
1.50499999999995	0.453378256129147
1.50599999999994	0.455056838414758
1.50699999999994	0.458940643490559
1.50799999999994	0.465241370031994
1.50899999999994	0.466137090681669
1.50999999999994	0.46115171144622
1.51099999999994	0.455408857170197
1.51199999999994	0.448963577742978
1.51299999999994	0.450667664129603
1.51399999999994	0.451497180583731
1.51499999999994	0.45380879045736
1.51599999999994	0.45533641552589
1.51699999999994	0.457881966989305
1.51799999999994	0.463191190970185
1.51899999999994	0.464221943982785
1.51999999999994	0.459317317016357
1.52099999999994	0.454546285967771
1.52199999999994	0.448209781981138
1.52299999999994	0.450507303478009
1.52399999999994	0.451198248572308
1.52499999999994	0.453380374806348
1.52599999999994	0.455057058447873
1.52699999999994	0.458921490238045
1.52799999999994	0.465213043781734
1.52899999999994	0.46610977566398
1.52999999999994	0.461125271607913
1.53099999999994	0.455393236132017
1.53199999999994	0.44894881572801
1.53299999999994	0.450663769646824
1.53399999999994	0.451490964813285
1.53499999999994	0.453799698837797
1.53599999999994	0.455325592420078
1.53699999999994	0.457892066014539
1.53799999999994	0.463214834624282
1.53899999999994	0.464248032051298
1.53999999999994	0.459340386236183
1.54099999999994	0.454552701936747
1.54199999999994	0.448211483556575
1.54299999999994	0.4505054944749
1.54399999999994	0.45119912454236
1.54499999999994	0.453382541392629
1.54599999999994	0.455057387231127
1.54699999999994	0.458903525896874
1.54799999999994	0.465185584824143
1.54899999999994	0.466083123042085
1.54999999999994	0.461099292822732
1.55099999999994	0.455378231214162
1.55199999999994	0.448934418175583
1.55299999999994	0.450660077644161
1.55399999999994	0.451484298809586
1.55499999999994	0.453791032948731
1.55599999999994	0.455315445478311
1.55699999999994	0.457901420247135
1.55799999999994	0.463237930558628
1.55899999999994	0.464272850324848
1.55999999999994	0.459363516146443
1.56099999999994	0.454560032080231
1.56199999999994	0.448214040266949
1.56299999999994	0.450504307235394
1.56399999999994	0.451200265891095
1.56499999999994	0.453384944682948
1.56599999999994	0.455057917666635
1.56699999999994	0.458886463241731
1.56799999999994	0.465159511712902
1.56899999999994	0.466055993359692
1.56999999999994	0.461072987896323
1.57099999999994	0.455363328741971
1.57199999999994	0.44891996646134
1.57299999999994	0.450656134812629
1.57399999999994	0.451477955329719
1.57499999999994	0.453782624597412
1.57599999999994	0.455305542881053
1.57699999999994	0.45791033194967
1.57799999999994	0.463260753195365
1.57899999999994	0.464298370515041
1.57999999999994	0.459386286783608
1.58099999999994	0.454567746369743
1.58199999999994	0.448216719895666
1.58299999999994	0.450503117539582
1.58399999999994	0.451201383249424
1.58499999999994	0.453387365156895
1.58599999999994	0.455058546053332
1.58699999999994	0.458869355494307
1.58799999999994	0.465135087729429
1.58899999999994	0.466029943412104
1.58999999999994	0.461047092021515
1.59099999999994	0.455349137171956
1.59199999999994	0.448906060913404
1.59299999999994	0.450652447112767
1.59399999999994	0.451472349382329
1.59499999999994	0.453774278528358
1.59599999999994	0.455296008935785
1.59699999999993	0.457919437088444
