"Time [s]"	"Current(Phase_A) [A]"	"Current(Phase_C) [A]"	"Current(Phase_B) [A]"
1.30599999999997	83.3833110774905	63.1443957279139	-146.527706805404
1.30699999999997	118.104953803497	20.3250902937921	-138.430044097289
1.30799999999997	141.136204399567	-22.9570820879171	-118.17912231165
1.30899999999997	151.292125086616	-64.2978985508206	-86.9942265357958
1.30999999999997	147.271747813265	-100.853501056331	-46.418246756934
1.31099999999997	130.282714266343	-127.685648029953	-2.59706623638947
1.31199999999997	100.79914326649	-142.779967626843	41.9808243603528
1.31299999999997	58.8800787388831	-144.06249716212	85.1824184232368
1.31399999999997	10.5863609855161	-129.537853253709	118.951492268193
1.31499999999997	-38.9998923253748	-101.09590480935	140.095797134725
1.31599999999997	-82.5624802086461	-63.5000311455917	146.062511354238
1.31699999999997	-117.668288129849	-19.9397575272878	137.608045657137
1.31799999999997	-140.401389288205	22.8778269955718	117.523562292633
1.31899999999997	-150.525690294541	63.897464370125	86.6282259244155
1.31999999999997	-146.528500927515	100.219593968743	46.3089069587726
1.32099999999997	-129.672942667044	127.047957453752	2.62498521329131
1.32199999999997	-100.074230351358	142.12025591046	-42.0460255591024
1.32299999999997	-58.1071599676119	143.57558888931	-85.4684289216976
1.32399999999996	-9.87934463273818	129.126832609782	-119.247487977043
1.32499999999996	39.6439489063044	100.788781571661	-140.432730477965
1.32599999999996	83.3700912896098	63.1468209140879	-146.516912203698
1.32699999999996	118.097830610902	20.3178338545061	-138.415664465408
1.32799999999996	141.124452745285	-22.9545702587385	-118.169882486547
1.32899999999996	151.280669121013	-64.2924065838438	-86.9882625371694
1.32999999999996	147.26070095268	-100.844308001373	-46.4163929513068
1.33099999999996	130.273828181512	-127.676123156497	-2.59770502501533
1.33199999999996	100.788823392769	-142.770575074869	41.9817516820996
1.33299999999996	58.8689060052741	-144.055000826721	85.1860948214471
1.33399999999996	10.5762361483292	-129.530842186617	118.954606038288
1.33499999999996	-39.0087460140629	-101.090473692958	140.099219707021
1.33599999999996	-82.5723763589138	-63.4950023782974	146.067378737211
