"Time [s]"	"RingSolidLoss(EndConnection) [kW]"
0.979000000000001	0.000502727849372507
0.980000000000001	0.00105539793192077
0.981000000000001	0.000870665796948358
0.982000000000001	0.000825524238561971
0.983000000000001	0.0010513310807058
0.984000000000001	0.000566547368542014
0.985000000000001	0.000771116521041852
0.986000000000001	0.000632672890676525
0.987000000000001	0.000605400462692882
0.988000000000001	0.00090478596271948
0.989000000000001	0.000524609817741358
0.990000000000001	0.000917530926042902
0.991000000000001	0.000779831196006249
0.992000000000001	0.000904932484714295
0.993000000000001	0.00119764856489564
0.994000000000001	0.000580283188426445
0.995000000000001	0.000643431237846297
0.996000000000001	0.000569011460511693
0.997000000000001	0.00064465373938962
0.998000000000001	0.000982542546870403
0.999000000000001	0.000542640456350769
1	0.000871219834621149
1.001	0.00076670224739338
1.002	0.000901244521950354
1.003	0.0011899848978508
1.004	0.000588089181168414
1.005	0.000701087347488973
1.006	0.000612980636050468
1.007	0.000598283939752086
1.008	0.000874001944797637
1.009	0.000519966526046509
1.01	0.00100335878345114
1.011	0.000861376612643877
1.012	0.000821065675489246
1.013	0.00103674718687513
1.014	0.000563270225388834
1.015	0.000829674581307837
1.016	0.000682497736998648
1.017	0.000552181813087458
1.018	0.000788047719948414
1.019	0.00050411279754545
1.02	0.00106058480114326
1.021	0.00088044748983497
1.022	0.000819684241348165
1.023	0.00104555975766076
1.024	0.000568386406008954
1.025	0.000769231127331407
1.026	0.000635995916804656
1.027	0.000602507946889633
1.028	0.000907609000735284
1.029	0.000529187698608657
1.03	0.000911721972705334
1.031	0.000781277444685888
1.032	0.000903028656100759
1.033	0.00120205132895657
1.034	0.000585304032126349
1.035	0.000634619177169711
1.036	0.000568083041961812
1.037	0.000643729749620312
1.038	0.000989341778550639
1.039	0.000549453190895586
1.04	0.000863235926649609
1.041	0.000768266678627411
1.042	0.000898723878882081
1.043	0.00119256096097294
1.044	0.000592453052101161
1.045	0.000695513802186274
1.046	0.000615342148319336
1.047	0.000595357262157739
1.048	0.000875535738246252
1.049	0.000523597579979652
1.05	0.00100174671941271
1.051	0.000867557187719978
1.05199999999999	0.000816383237777456
1.05299999999999	0.00103144203804866
1.05399999999999	0.000564145212308992
1.05499999999999	0.000829297920663759
1.05599999999999	0.000689807678616327
1.05699999999999	0.000548391941803456
1.05799999999999	0.000784412261684101
1.05899999999999	0.00050573129600153
1.05999999999999	0.00106314564582529
1.06099999999999	0.000888805805354797
1.06199999999999	0.000814826124885973
1.06299999999999	0.001041192376399
1.06399999999999	0.0005704609585856
1.06499999999999	0.0007666530779023
1.06599999999999	0.000638929255789062
1.06699999999999	0.000599670320818873
1.06799999999999	0.000909796944429064
1.06899999999999	0.000533708917870219
1.06999999999999	0.000907004330961582
1.07099999999999	0.000783668464796443
1.07199999999999	0.000900115207726865
1.07299999999999	0.00120426017163138
1.07399999999999	0.000590043777890501
1.07499999999999	0.000627936135373055
1.07599999999999	0.000568427278506249
1.07699999999999	0.000641781692224446
1.07799999999999	0.000993566798700262
1.07899999999999	0.000555753127475133
1.07999999999999	0.000857362394878841
1.08099999999999	0.000771363218627554
1.08199999999999	0.000895193001977162
1.08299999999999	0.00119300071321914
1.08399999999999	0.000596460233309654
1.08499999999999	0.000691295968735039
1.08599999999999	0.000618263039307736
1.08699999999999	0.000592385786165648
1.08799999999999	0.000876807364637079
1.08899999999999	0.000527207810764188
1.08999999999999	0.000999396351879774
1.09099999999999	0.000873202483483047
1.09199999999999	0.000812380721183798
1.09299999999999	0.00102731414852871
1.09399999999999	0.000565169080964298
1.09499999999999	0.000827099014107744
1.09599999999999	0.000696153924057678
1.09699999999999	0.00054565447625439
1.09799999999999	0.000782248229145782
1.09899999999999	0.000507564810073743
1.09999999999999	0.00106344677823267
1.10099999999999	0.00089588752880391
1.10199999999999	0.000810956310594371
1.10299999999999	0.00103839890416816
1.10399999999999	0.000572783235193946
1.10499999999999	0.00076288694218281
1.10599999999999	0.000641317825143863
1.10699999999999	0.000597184343879203
1.10799999999999	0.000912167766511655
1.10899999999999	0.000538437354420734
1.10999999999999	0.000902256940415472
1.11099999999999	0.000786313999083059
1.11199999999999	0.00089684879561743
1.11299999999999	0.00120546089075259
1.11399999999999	0.000594955631656274
1.11499999999999	0.000622360434435121
1.11599999999999	0.000569498087027927
1.11699999999999	0.000639311230128534
1.11799999999999	0.000996259716996156
1.11899999999999	0.000561726882385862
1.11999999999999	0.000852796634970998
1.12099999999999	0.000775239490787996
1.12199999999999	0.000890947863162789
1.12299999999999	0.00119192712778193
1.12399999999999	0.000600141103681592
1.12499999999999	0.000688392541950402
1.12599999999999	0.000621725767342646
1.12699999999999	0.000589147297121456
1.12799999999999	0.000877569883694154
1.12899999999999	0.000530723373138158
1.12999999999999	0.000996897091093116
1.13099999999999	0.000878739041184787
1.13199999999999	0.000808717133947979
1.13299999999999	0.00102359624574039
1.13399999999999	0.000566333054015548
1.13499999999999	0.000824014738915657
1.13599999999999	0.000702027962716532
1.13699999999999	0.000543518020141088
1.13799999999999	0.00078100353003487
1.13899999999999	0.000509509935568722
1.13999999999999	0.00106237050467182
1.14099999999999	0.000902168561938258
1.14199999999999	0.0008077339102671
1.14299999999998	0.00103661878236215
1.14399999999998	0.000575291513191887
1.14499999999998	0.000758282708869223
1.14599999999998	0.000643181029345144
1.14699999999998	0.000595056109304075
1.14799999999998	0.00091499028677186
1.14899999999998	0.000543506825702922
1.14999999999998	0.000896284904828607
1.15099999999998	0.000788728602590228
1.15199999999998	0.000893937763554316
1.15299999999998	0.00120672653318438
1.15399999999998	0.000600279931537338
1.15499999999998	0.000616913713349094
1.15599999999998	0.000570699357899533
1.15699999999998	0.000636882678315989
1.15799999999998	0.000999062453178396
1.15899999999998	0.000567715082707057
1.15999999999998	0.000848407042287585
1.16099999999998	0.000779281386978451
1.16199999999998	0.000886620487950226
1.16299999999998	0.00119040204893093
1.16399999999998	0.00060374923421424
1.16499999999998	0.000685822359565015
1.16599999999998	0.000625361375053316
1.16699999999998	0.000586019946353392
1.16799999999998	0.000878218248091741
1.16899999999998	0.000534268815423004
1.16999999999998	0.000994123211292812
1.17099999999998	0.000884225247216833
1.17199999999998	0.00080523871746525
1.17299999999998	0.00102006504031372
1.17399999999998	0.000567597195928869
1.17499999999998	0.000820453784491288
1.17599999999998	0.000706770829973269
1.17699999999998	0.000541780846637197
1.17799999999998	0.000780986654927076
1.17899999999998	0.000511600591815615
1.17999999999998	0.00106043265473581
1.18099999999998	0.00090808306285885
1.18199999999998	0.000804720312915792
1.18299999999998	0.00103513072848152
1.18399999999998	0.000577848407463259
1.18499999999998	0.000753635027059799
1.18599999999998	0.000645105346316004
1.18699999999998	0.000592874454916843
1.18799999999998	0.000917263291523784
1.18899999999998	0.000548583514456648
1.18999999999998	0.000890820264050164
1.19099999999998	0.000791537969927826
1.19199999999998	0.000890600877864468
1.19299999999998	0.00120737676065189
1.19399999999998	0.00060557069543429
1.19499999999998	0.00061185456082827
1.19599999999998	0.000572011745047131
1.19699999999998	0.000634540215936054
1.19799999999998	0.00100189532671465
1.19899999999998	0.000573802100521951
1.19999999999998	0.000844272373182025
1.20099999999998	0.000783087386147623
1.20199999999998	0.000883138776673748
1.20299999999998	0.00118931332181955
1.20399999999998	0.00060747353491931
1.20499999999998	0.000682585931165114
1.20599999999998	0.000628549504433741
1.20699999999998	0.000583477419978752
1.20799999999998	0.000879810151829715
1.20899999999998	0.000538464158886958
1.20999999999998	0.000990020960021493
1.21099999999998	0.000889245572835196
1.21199999999998	0.000802225548768945
1.21299999999998	0.00101715429066001
1.21399999999998	0.000569042516329816
1.21499999999998	0.000816347301957271
1.21599999999998	0.000711662754734906
1.21699999999998	0.000540281786108811
1.21799999999998	0.000780977669050314
1.21899999999998	0.000513819242173088
1.21999999999998	0.00105849188896067
1.22099999999998	0.000913997836318532
1.22199999999998	0.000801625345555465
1.22299999999998	0.00103348466159848
1.22399999999998	0.000581030139950149
1.22499999999998	0.000749479909735235
1.22599999999998	0.000647562814208293
1.22699999999998	0.000590377037310946
1.22799999999998	0.000918180076767226
1.22899999999998	0.000553252409980542
1.22999999999998	0.000886719066837827
1.23099999999998	0.000795434950402766
1.23199999999998	0.000886504080443305
1.23299999999998	0.00120619853883165
1.23399999999997	0.000610406605645629
1.23499999999997	0.000608116062351068
1.23599999999997	0.000574069050607818
1.23699999999997	0.000631744935019193
1.23799999999997	0.0010035292274424
1.23899999999997	0.000579599615942749
1.23999999999997	0.000841620697133293
1.24099999999997	0.000787188095400718
1.24199999999997	0.000879646433351845
1.24299999999997	0.00118790946600119
1.24399999999997	0.000611171354107682
1.24499999999997	0.000679092537256723
1.24599999999997	0.000631405276028461
1.24699999999997	0.000581453535677424
1.24799999999997	0.000882267299903465
1.24899999999997	0.00054282479170127
1.24999999999997	0.000984266902003285
1.25099999999997	0.000893208702315235
1.25199999999997	0.00080006432631176
1.25299999999997	0.00101584974237162
1.25399999999997	0.000570799621706066
1.25499999999997	0.000810443113662563
1.25599999999997	0.000715440887201254
1.25699999999997	0.000539444522499261
1.25799999999997	0.000782167189929101
1.25899999999997	0.000516363885433951
1.25999999999997	0.00105511774913952
1.26099999999997	0.000919151483112124
1.26199999999997	0.00079893660498933
1.26299999999997	0.00103247000278312
1.26399999999997	0.000584356530010084
1.26499999999997	0.000745083400020896
1.26599999999997	0.000650153252296665
1.26699999999997	0.000587791075497032
1.26799999999997	0.000918292674716686
1.26899999999997	0.000557740117920564
1.26999999999997	0.000883521255620185
1.27099999999997	0.000800143908928077
1.27199999999997	0.00088179061850007
1.27299999999997	0.00120355309744026
1.27399999999997	0.000614762554885391
1.27499999999997	0.000605703860888152
1.27599999999997	0.000577027591127617
1.27699999999997	0.000628451510413705
1.27799999999997	0.00100365329776341
1.27899999999997	0.00058491072789966
1.27999999999997	0.000839912566536879
1.28099999999997	0.000791960013583617
1.28199999999997	0.000875702836596657
1.28299999999997	0.00118554658867049
1.28399999999997	0.000614633896288757
1.28499999999997	0.000675989302261329
1.28599999999997	0.000634257860817198
1.28699999999997	0.000579548882477585
1.28799999999997	0.000884701483637289
1.28899999999997	0.000547263061756026
1.28999999999997	0.000977913796742228
1.29099999999997	0.000896732625349833
1.29199999999997	0.000798304930441683
1.29299999999997	0.00101561922709503
1.29399999999997	0.000572864001918289
1.29499999999997	0.000803478877421133
1.29599999999997	0.000718483882140657
1.29699999999997	0.000539141412862125
1.29799999999997	0.000784068688111423
1.29899999999997	0.0005192199023958
1.29999999999997	0.00105064518703537
1.30099999999997	0.000923623828841059
1.30199999999997	0.000796667092087151
1.30299999999997	0.00103217087828574
1.30399999999997	0.000587833692197969
1.30499999999997	0.000740317167564162
1.30599999999997	0.000652638922051016
1.30699999999997	0.000585276962281245
1.30799999999997	0.000918118611214724
1.30899999999997	0.00056227631685743
1.30999999999997	0.000880749456792629
1.31099999999997	0.000805348718827848
1.31199999999997	0.000876747414219872
1.31299999999997	0.00119969954133224
1.31399999999997	0.000618782342449577
1.31499999999997	0.000604202359220426
1.31599999999997	0.000580660655652359
1.31699999999997	0.000624835865432612
1.31799999999997	0.0010026006011387
1.31899999999997	0.000589784104707102
1.31999999999997	0.000839026362403555
1.32099999999997	0.000797363997542472
1.32199999999997	0.000871329514988927
1.32299999999997	0.00118221008902024
1.32399999999996	0.000617892667432601
1.32499999999996	0.000673321894592143
1.32599999999996	0.000637405497220945
1.32699999999996	0.000577696924957133
1.32799999999996	0.000886964109764782
1.32899999999996	0.00055178746624823
1.32999999999996	0.000971423645863659
1.33099999999996	0.000899885537090093
1.33199999999996	0.000796863363458227
1.33299999999996	0.00101621054957295
1.33399999999996	0.000575264407829335
1.33499999999996	0.000794939866757753
1.33599999999996	0.000720576713314879
1.33699999999996	0.000539060731286049
1.33799999999996	0.000786988795447852
1.33899999999996	0.000522483460108096
1.33999999999996	0.00104470802661719
1.34099999999996	0.000927200836160943
1.34199999999996	0.000794955824202254
1.34299999999996	0.00103281973454572
1.34399999999996	0.000591468961009243
1.34499999999996	0.000734356109603218
1.34599999999996	0.000654964721199635
1.34699999999996	0.000582956039315606
1.34799999999996	0.000917968942177905
1.34899999999996	0.000567131968635412
1.34999999999996	0.000878160960415724
1.35099999999996	0.000810681478029333
1.35199999999996	0.000871474938276235
1.35299999999996	0.00119471070590006
1.35399999999996	0.000622398116284769
1.35499999999996	0.000603258262328919
1.35599999999996	0.00058518486631069
1.35699999999996	0.000620738114219379
1.35799999999996	0.000999876841813655
1.35899999999996	0.000593909681890746
1.35999999999996	0.000839503273382689
1.36099999999996	0.000803508090944722
1.36199999999996	0.000866197030969095
1.36299999999996	0.00117704299228401
1.36399999999996	0.000620678345948308
1.36499999999996	0.000671811616345005
1.36599999999996	0.000641390008210587
1.36699999999996	0.000575585035751857
1.36799999999996	0.000888223905167397
1.36899999999996	0.000556206453008331
1.36999999999996	0.00096637855612032
1.37099999999996	0.000902793060766241
1.37199999999996	0.000795744608934004
1.37299999999996	0.00101791580684385
1.37399999999996	0.000578099951375202
1.37499999999996	0.000784892795212223
1.37599999999996	0.000721222692175466
1.37699999999996	0.000539628981495765
1.37799999999996	0.000791848104951868
1.37899999999996	0.000526452083752826
1.37999999999996	0.0010360902552172
1.38099999999996	0.000929031323367242
1.38199999999996	0.000794350775478763
1.38299999999996	0.0010356985365698
1.38399999999996	0.000595493938268491
1.38499999999996	0.000726817477871426
1.38599999999996	0.000656461976493605
1.38699999999996	0.000581181697925697
1.38799999999996	0.000918505980713511
1.38899999999996	0.000572233476870005
1.38999999999996	0.0008754799450324
1.39099999999996	0.000815977146797679
1.39199999999996	0.000865896190795084
1.39299999999996	0.00118834171711658
1.39399999999996	0.000625456330952073
1.39499999999996	0.000603749305283321
1.39599999999996	0.00059113733714295
1.39699999999996	0.000615784562344605
1.39799999999996	0.000994358249698963
1.39899999999996	0.000597391218385329
1.39999999999996	0.00084245804918552
1.40099999999996	0.00081142950973173
1.40199999999996	0.000859810036357006
1.40299999999996	0.00116874886595511
1.40399999999996	0.000622552169508487
1.40499999999996	0.000672386396885619
1.40599999999996	0.000646878391091205
1.40699999999996	0.000572959857896705
1.40799999999996	0.000887574506993631
1.40899999999996	0.000560140793683376
1.40999999999996	0.000962166790727554
1.41099999999996	0.000906012544174833
1.41199999999996	0.000794660896268969
1.41299999999996	0.00102012670769351
1.41399999999996	0.000581279199007234
1.41499999999995	0.000773653007908073
1.41599999999995	0.000720670010916871
1.41699999999995	0.000540964031557967
1.41799999999995	0.000798704526797659
1.41899999999995	0.000531439315769329
1.41999999999995	0.00102458499758564
1.42099999999995	0.000928677908292614
1.42199999999995	0.000795057239444747
1.42299999999995	0.00104157492652921
1.42399999999995	0.000600006970560704
1.42499999999995	0.000717235395531492
1.42599999999995	0.000657006401972413
1.42699999999995	0.000580021821707672
1.42799999999995	0.000919793757517617
1.42899999999995	0.000577493219667303
1.42999999999995	0.000872840859612447
1.43099999999995	0.000821712545781895
1.43199999999995	0.000859919767278856
1.43299999999995	0.00118037959267014
1.43399999999995	0.000627829683403286
1.43499999999995	0.000606102834782421
1.43599999999995	0.000598635263804403
1.43699999999995	0.00060996729643128
1.43799999999995	0.000985902623436468
1.43899999999995	0.000599583044287911
1.43999999999995	0.000848049124314431
1.44099999999995	0.000821506644616772
1.44199999999995	0.000852277505922792
1.44299999999995	0.00115756099191487
1.44399999999995	0.000623516460180127
1.44499999999995	0.000674345584664392
1.44599999999995	0.000653727249391677
1.44699999999995	0.000570016424277635
1.44799999999995	0.000885464006912573
1.44899999999995	0.000563456637122947
1.44999999999995	0.000958483570330309
1.45099999999995	0.000909357906877848
1.45199999999995	0.000793739704896469
1.45299999999995	0.00102296043185869
1.45399999999995	0.000584823518841823
1.45499999999995	0.00076124968766775
1.45599999999995	0.00071857355450423
1.45699999999995	0.000542916995796898
1.45799999999995	0.000807394777165549
1.45899999999995	0.000537359162393192
1.45999999999995	0.00101064575130612
1.46099999999995	0.000926283650230438
1.46199999999995	0.000796847385356084
1.46299999999995	0.00105000792542947
1.46399999999995	0.00060524624697392
1.46499999999995	0.000705678072318704
1.46599999999995	0.000656367011365682
1.46699999999995	0.000579568343564494
1.46799999999995	0.000922572645190739
1.46899999999995	0.000583303378878888
1.46999999999995	0.000869212213140536
1.47099999999995	0.000826985112292832
1.47199999999995	0.000854213411336298
1.47299999999995	0.00117237532064589
1.47399999999995	0.000630020883434738
1.47499999999995	0.000609060796203849
1.47599999999995	0.000606867460061787
1.47699999999995	0.000603898686039107
1.47799999999995	0.000975937082551763
1.47899999999995	0.00060090124983127
1.47999999999995	0.000855234210848795
1.48099999999995	0.000833072724890138
1.48199999999995	0.000844037926982116
1.48299999999995	0.00114413065079639
1.48399999999995	0.000623811192461789
1.48499999999995	0.000677933531368145
1.48599999999995	0.00066186658605656
1.48699999999995	0.00056669495102585
1.48799999999995	0.000881648166114349
1.48899999999995	0.000566253907133892
1.48999999999995	0.000955993628492843
1.49099999999995	0.000913414573821921
1.49199999999995	0.000792615811403164
1.49299999999995	0.00102538239736784
1.49399999999995	0.000588591998146786
1.49499999999995	0.000748904226049688
1.49599999999995	0.000716777753699927
1.49699999999995	0.000545158615399919
1.49799999999995	0.000817124915158215
1.49899999999995	0.000544167013430227
1.49999999999995	0.000994961922306568
1.50099999999995	0.000922084014974567
1.50199999999995	0.000799548124444439
1.50299999999995	0.00106094379444006
1.50399999999995	0.00061140400680482
1.50499999999995	0.000691992672804355
1.50599999999994	0.000654258613340929
1.50699999999994	0.000579982262757317
1.50799999999994	0.000927624290448438
1.50899999999994	0.000590037615813814
1.50999999999994	0.000863595204935209
1.51099999999994	0.000830984688649857
1.51199999999994	0.00084939336510278
1.51299999999994	0.00116571512279759
1.51399999999994	0.000632532411515577
1.51499999999994	0.000611398097328094
1.51599999999994	0.00061493043477749
1.51699999999994	0.000598123099556987
1.51799999999994	0.000965922808384977
1.51899999999994	0.000602026765682204
1.51999999999994	0.00086296539641181
1.52099999999994	0.000845394658312611
1.52199999999994	0.000835510327422303
1.52299999999994	0.00112945550232918
1.52399999999994	0.000623686255937877
1.52499999999994	0.0006827610394524
1.52599999999994	0.000671159860350209
1.52699999999994	0.000563052216132752
1.52799999999994	0.00087616916351836
1.52899999999994	0.000568425936870083
1.52999999999994	0.000955045061588901
1.53099999999994	0.000918642498645289
1.53199999999994	0.000790907867899827
1.53299999999994	0.00102646263497615
1.53399999999994	0.000592134513895919
1.53499999999994	0.000737676775742799
1.53599999999994	0.000715581711774674
1.53699999999994	0.000547137861993822
1.53799999999994	0.000826370784111759
1.53899999999994	0.000551386805710378
1.53999999999994	0.000979326283177665
1.54099999999994	0.000917593194959148
1.54199999999994	0.000802225618535402
1.54299999999994	0.00107222830916838
1.54399999999994	0.00061825769984024
1.54499999999994	0.000677934160928355
1.54599999999994	0.000651731723081259
1.54699999999994	0.000580757716800861
1.54799999999994	0.000933935202228105
1.54899999999994	0.000597463897817734
1.54999999999994	0.000856546072284557
1.55099999999994	0.000833655002587877
1.55199999999994	0.00084552364655491
1.55299999999994	0.00116118495121967
1.55399999999994	0.000635816994886562
1.55499999999994	0.000611932688542029
1.55599999999994	0.00062172542544073
1.55699999999994	0.000593355157739732
1.55799999999994	0.000958076065789482
1.55899999999994	0.000603990911713184
1.55999999999994	0.000868796304246467
1.56099999999994	0.000856583995513981
1.56199999999994	0.000827888205605975
1.56299999999994	0.00111624998946248
1.56399999999994	0.000623959242007395
1.56499999999994	0.000686654544809023
1.56599999999994	0.000680200288525765
1.56699999999994	0.000559638592553967
1.56799999999994	0.000870570128816733
1.56899999999994	0.000570467113059116
1.56999999999994	0.00095486261760818
1.57099999999994	0.00092482403966277
1.57199999999994	0.000788558138723408
1.57299999999994	0.00102565645895794
1.57399999999994	0.000595334377336936
1.57499999999994	0.000728854419226931
1.57599999999994	0.000715999615377158
1.57699999999994	0.000548240944008236
1.57799999999994	0.000833033847670196
1.57899999999994	0.000558128825316807
1.57999999999994	0.000966586874216134
1.58099999999994	0.000914952657566548
1.58199999999994	0.000803750805904964
1.58299999999994	0.00108111632986757
1.58399999999994	0.000624638416389426
1.58499999999994	0.000665702057671555
1.58599999999994	0.000650209488515959
1.58699999999994	0.000581241615537437
1.58799999999994	0.000939752023319251
1.58899999999994	0.000604961337274193
1.58999999999994	0.000849097250646575
1.59099999999994	0.000835522081481959
1.59199999999994	0.000842349659459006
1.59299999999994	0.00115866886142377
1.59399999999994	0.000640074194966912
1.59499999999994	0.000610277178105146
1.59599999999994	0.000626838090290736
1.59699999999993	0.000589888098001722
1.59799999999993	0.00095349927809106
1.59899999999993	0.000607333892239905
1.59999999999993	0.000871650489680496
1.60099999999993	0.000865312420703621
1.60199999999993	0.00082187890967993
1.60299999999993	0.00110639439909774
1.60399999999993	0.000625265261349505
1.60499999999993	0.00068793390102518
1.60599999999993	0.000687763409335634
1.60699999999993	0.000557062753898245
1.60799999999993	0.000866574725574265
1.60899999999993	0.000573070048145703
1.60999999999993	0.000953701870255555
1.61099999999993	0.00093044227906656
1.61199999999993	0.000786201985686829
1.61299999999993	0.00102471419023543
1.61399999999993	0.000598612857790943
1.61499999999993	0.000720686772836618
1.61599999999993	0.0007172259493643
1.61699999999993	0.000548866924989835
1.61799999999993	0.000838105445472927
1.61899999999993	0.000564581694400278
1.61999999999993	0.000955838387083812
1.62099999999993	0.000913796547580968
1.62199999999993	0.000804266189449249
1.62299999999993	0.00108776773606749
1.62399999999993	0.000630510338523136
1.62499999999993	0.000655428978471295
1.62599999999993	0.000649965005001257
1.62699999999993	0.000581158632382282
1.62799999999993	0.000944136294770222
1.62899999999993	0.000612111426445468
1.62999999999993	0.000842418707853489
1.63099999999993	0.000837810686881592
1.63199999999993	0.000838994128664045
1.63299999999993	0.00115602789653802
1.63399999999993	0.000644440001715887
1.63499999999993	0.000608159133497769
1.63599999999993	0.000631568007825089
1.63699999999993	0.000586926473576579
1.63799999999993	0.000950013161744366
1.63899999999993	0.00061116175579231
1.63999999999993	0.000873016750608816
1.64099999999993	0.00087304868812946
1.64199999999993	0.000816634167802135
1.64299999999993	0.00109795842712175
1.64399999999993	0.000627088794449543
1.64499999999993	0.000687970662086874
1.64599999999993	0.000694743572253033
1.64699999999993	0.000554909543076769
1.64799999999993	0.000863206244623432
1.64899999999993	0.000575904464041975
1.64999999999993	0.000952115331937218
1.65099999999993	0.000935664469744909
1.65199999999993	0.000783840705249464
1.65299999999993	0.0010235761891924
1.65399999999993	0.000601968249907865
1.65499999999993	0.000713894511875911
1.65599999999993	0.000718808335673547
1.65699999999993	0.000549316776474828
1.65799999999993	0.000842440582757283
1.65899999999993	0.000570981174786726
1.65999999999993	0.000945996331181539
1.66099999999993	0.000913333184069432
1.66199999999993	0.000804287317086901
1.66299999999993	0.0010931996491007
1.66399999999993	0.00063609303970591
1.66499999999993	0.000646191103173885
1.66599999999993	0.000650403449248485
1.66699999999993	0.000580842444532898
1.66799999999993	0.000947852094240566
1.66899999999993	0.000619156187717401
1.66999999999993	0.000835980242466585
1.67099999999993	0.000840178762914844
1.67199999999993	0.000835587546683313
1.67299999999993	0.00115343352933891
1.67399999999993	0.000648941711692302
1.67499999999993	0.000605660949796646
1.67599999999993	0.000636047316327717
1.67699999999993	0.000584311499938129
1.67799999999993	0.000947340170487711
1.67899999999993	0.000615252733807946
1.67999999999993	0.000873284958397993
1.68099999999993	0.000880035933924594
1.68199999999993	0.000811871603917383
1.68299999999993	0.00109065066413432
1.68399999999993	0.000629576831980407
1.68499999999993	0.000686998067317898
1.68599999999993	0.000701273627724687
1.68699999999993	0.000553104539811981
1.68799999999992	0.000860193961537041
1.68899999999992	0.000578912708394167
1.68999999999992	0.000950162420032497
1.69099999999992	0.000940746953811691
1.69199999999992	0.0007814897032781
1.69299999999992	0.00102224769845146
1.69399999999992	0.0006053706409577
1.69499999999992	0.000708382592038662
1.69599999999992	0.00072067890454027
1.69699999999992	0.000549632429010955
1.69799999999992	0.000846234063490344
1.69899999999992	0.000577210040223398
1.69999999999992	0.000936962379957925
1.70099999999992	0.000913563078507858
1.70199999999992	0.000803786961728188
1.70299999999992	0.00109691658616488
1.70399999999992	0.000641350302474009
1.70499999999992	0.0006379242500946
1.70599999999992	0.000651410399869185
1.70699999999992	0.000579977457117932
1.70799999999992	0.00095116821080554
1.70899999999992	0.000626205190170624
1.70999999999992	0.00082947023922739
1.71099999999992	0.000842731922187569
1.71199999999992	0.000832315212593602
1.71299999999992	0.00115127984876518
1.71399999999992	0.000653723158539014
1.71499999999992	0.000602475194767237
1.71599999999992	0.000640126067361994
1.71699999999992	0.000582120945479368
1.71799999999992	0.000945473331815754
1.71899999999992	0.000619570404782137
1.71999999999992	0.000872485168969291
1.72099999999992	0.000886347237769857
1.72199999999992	0.000807498890577887
1.72299999999992	0.00108423100641242
1.72399999999992	0.000632351614852197
1.72499999999992	0.000685241280698603
1.72599999999992	0.000707034492631459
1.72699999999992	0.000551556737133486
1.72799999999992	0.000857364457142869
1.72899999999992	0.00058191265311037
1.72999999999992	0.00094826539793437
1.73099999999992	0.000946095883098508
1.73199999999992	0.000779014124255346
1.73299999999992	0.00102022042871652
1.73399999999992	0.000608615893192203
1.73499999999992	0.000703492804911414
1.73599999999992	0.000723156401610694
1.73699999999992	0.000549726345363873
1.73799999999992	0.000849178185278222
1.73899999999992	0.00058317146243344
1.73999999999992	0.000928811099214379
1.74099999999992	0.000914884988693012
1.74199999999992	0.000802849524653537
1.74299999999992	0.00109944566394545
1.74399999999992	0.000646265548655212
1.74499999999992	0.000630559172941176
1.74599999999992	0.000652940296485832
1.74699999999992	0.000578989388941454
1.74799999999992	0.000954088449019672
1.74899999999992	0.000633461787852828
1.74999999999992	0.000822915280519355
1.75099999999992	0.000845222381576783
1.75199999999992	0.000829119910048853
1.75299999999992	0.00114950909914571
1.75399999999992	0.000658765519476131
1.75499999999992	0.000598734988178931
1.75599999999992	0.000643862204731018
1.75699999999992	0.000580258868942599
1.75799999999992	0.000944239138032687
1.75899999999992	0.00062422780811962
1.75999999999992	0.000870787538069507
1.76099999999992	0.000892034464778045
1.76199999999992	0.000803525055264164
1.76299999999992	0.00107867933274292
1.76399999999992	0.000635437433788785
1.76499999999992	0.000682689862116802
1.76599999999992	0.000712192330512864
1.76699999999992	0.0005503114562323
1.76799999999992	0.000855107871786185
1.76899999999992	0.000585179611057154
1.76999999999992	0.000945819962654964
1.77099999999992	0.000951114660455905
1.77199999999992	0.000776700759285241
1.77299999999992	0.00101827986623467
1.77399999999992	0.000611909527261353
1.77499999999992	0.000698452960021021
1.77599999999992	0.000725634514317884
1.77699999999992	0.000549895369697246
1.77799999999991	0.000852012351744227
1.77899999999991	0.000589231256892723
1.77999999999991	0.000920769176709027
1.78099999999991	0.00091652744137493
1.78199999999991	0.000801736916660932
1.78299999999991	0.00110154176667146
1.78399999999991	0.00065106603511437
1.78499999999991	0.000623711390436427
1.78599999999991	0.000654807231123408
1.78699999999991	0.000577902056026157
1.78799999999991	0.000956569280032868
1.78899999999991	0.000640606347586596
1.78999999999991	0.000816574082396795
1.79099999999991	0.00084794667792771
1.79199999999991	0.000825766136279402
1.79299999999991	0.00114771248474439
1.79399999999991	0.000663831991675729
1.79499999999991	0.000595034145635389
1.79599999999991	0.000647680044713691
1.79699999999991	0.000578414074399317
1.79799999999991	0.00094295907367017
1.79899999999991	0.000629044145655226
1.79999999999991	0.000868983515979696
1.80099999999991	0.000897872855203762
1.80199999999991	0.000799587705095774
1.80299999999991	0.00107277704645827
1.80399999999991	0.000638311622659023
1.80499999999991	0.000680460660839657
1.80599999999991	0.00071777307939991
1.80699999999991	0.000548998427947595
1.80799999999991	0.000852025091981476
1.80899999999991	0.000588127246852128
1.80999999999991	0.000943931503346976
1.81099999999991	0.000956814695466083
1.81199999999991	0.000774269883060726
