"Time [s]"	"SolidLoss [kW]"	"StrandedLossR [kW]"
0.656	0.00349291267221862	0.0774053510266395
0.657	0.00398170737183398	0.0744548654821023
0.658	0.00465438315509139	0.102172310725597
0.659	0.00353084105573157	0.120096630866888
0.66	0.00650335634675624	0.11197553047463
0.661	0.00503153921999309	0.0750935274928106
0.662	0.00601370848397603	0.0685916490021577
0.663	0.00608121609750249	0.111898285491048
0.664	0.00396480057198178	0.12264913794228
0.665	0.00572276175853287	0.100677924438866
0.666	0.00367964027843785	0.0774362400404239
0.667	0.00392535314820404	0.0746988244050951
0.668	0.00444325779591176	0.102333653065629
0.669	0.00348205955408035	0.120223630671361
0.67	0.00655052074792579	0.112111292369052
0.671	0.00501506234216276	0.075077220455011
0.672	0.00617638158700441	0.0686491547334128
0.673	0.00631308030305609	0.111885280851072
0.674	0.00389654344392125	0.122440210968475
0.675	0.0052927869634167	0.100480435072951
0.676	0.00348623704700703	0.0773799242533613
0.677	0.00416568152025617	0.0743392202201962
0.678	0.00493431090819757	0.101888139405975
0.679	0.00346616341688859	0.119825882740766
0.68	0.00602687687882753	0.111666980938752
0.681	0.00475395815092617	0.0749496972234927
0.682	0.00644561643014573	0.0681297507925635
0.683	0.00678139792455144	0.11134018144234
0.684	0.00392570708806652	0.122244621810236
0.685	0.00498450310094014	0.100257099120424
0.686	0.00336272437503973	0.0773808827551623
0.687	0.00422130739472157	0.0739237025327113
0.688000000000001	0.00509418004147396	0.101611155189368
0.689000000000001	0.00351106852204656	0.119756234267397
0.690000000000001	0.00602672202202046	0.111663321601524
0.691000000000001	0.00480711334850043	0.0751109919788452
0.692000000000001	0.00629558497950665	0.0681308280657195
0.693000000000001	0.00661693856262649	0.111452592678248
0.694000000000001	0.00396396592565445	0.122333765969223
0.695000000000001	0.00526761612474737	0.100643719230394
0.696000000000001	0.00349216493444129	0.0776389427716507
0.697000000000001	0.00400353538426428	0.0741987487031236
0.698000000000001	0.0047419594100959	0.10184361819035
0.699000000000001	0.00350803513336202	0.120040285748363
0.700000000000001	0.00636012436902936	0.112121490739499
0.701000000000001	0.00498970144813943	0.0753345816489372
0.702000000000001	0.00608446382638141	0.0682633956174042
0.703000000000001	0.00623251157548301	0.111488251843841
0.704000000000001	0.00394717625851017	0.122573582227135
0.705000000000001	0.00552567905966538	0.100817673235392
0.706000000000001	0.00361161126473599	0.0776754636656219
0.707000000000001	0.00397574439832397	0.0742994596938529
0.708000000000001	0.00461400585141106	0.101917333654759
0.709000000000001	0.00347324485231613	0.120137912853084
0.710000000000001	0.00642122129800045	0.112306111515361
0.711000000000001	0.00497379711971971	0.0753459415644355
0.712000000000001	0.0061912499880109	0.0683077788937589
0.713000000000001	0.00639876476444773	0.111477087944693
0.714000000000001	0.00391145661723625	0.122413406001315
0.715000000000001	0.00524493377579123	0.100773867400511
0.716000000000001	0.00348450075067132	0.0776902659286927
0.717000000000001	0.00411634707078731	0.0740638017114218
0.718000000000001	0.00492410681782293	0.101558658910043
0.719000000000001	0.00348188254217193	0.119880774353722
0.720000000000001	0.00610416261770576	0.112057729178478
0.721000000000001	0.00481272668273967	0.0752998217385587
0.722000000000001	0.00634671069343671	0.067940597859764
0.723000000000001	0.00667015763987457	0.111070089180574
0.724000000000001	0.00393443881368221	0.122366560523796
0.725000000000001	0.00508858921087746	0.100685230040721
0.726000000000001	0.0034255857172896	0.0777206359304748
0.727000000000001	0.00412912796144267	0.0737972130137965
0.728000000000001	0.0049750145569581	0.101385891597473
0.729000000000001	0.00350749399279854	0.119870810308647
0.730000000000001	0.00613830981367755	0.112079914021171
0.731000000000001	0.00488451301841191	0.0754330175020919
0.732000000000001	0.00622538836642718	0.0679707352513083
0.733000000000001	0.00653405329006393	0.11119038382209
0.734000000000001	0.00395366768246072	0.122393595764742
0.735000000000001	0.00529324393639987	0.100959551665449
0.736000000000001	0.00351897422196212	0.07790390643392
0.737000000000001	0.00398983516377364	0.0739981043354073
0.738000000000001	0.00475976491874669	0.101555885371399
0.739000000000001	0.00349488359294931	0.120039478956231
0.740000000000001	0.00630674165802641	0.112364030408109
0.741000000000001	0.00498611257979721	0.0755987340617059
0.742000000000001	0.00611645868056766	0.0680029360258283
0.743000000000001	0.00631806821914927	0.111135078239488
0.744000000000001	0.00393768474526982	0.122545841387912
0.745000000000001	0.00539033911561286	0.101008895191931
0.746000000000001	0.00356824876250983	0.0779222192010839
0.747000000000001	0.00401006019447046	0.0739673119914522
0.748000000000001	0.0047520495971255	0.101536191844708
0.749000000000001	0.00347486901054298	0.120076050488206
0.750000000000001	0.0063010226100604	0.112490954700908
0.751000000000001	0.00493353869359685	0.0756029872338127
0.752000000000001	0.0062158512046435	0.0679897124525065
0.753000000000001	0.00649866723748292	0.111074790214478
0.754000000000001	0.00392324063408676	0.122365591754394
0.755000000000001	0.00515991385759786	0.101016289666299
0.756000000000001	0.00346726236006869	0.0779757015614967
0.757000000000001	0.00409359161915393	0.07377049566373
0.758000000000001	0.00496140767867647	0.101206916271117
0.759000000000001	0.00349766169860332	0.119892527044485
0.760000000000001	0.00612171421218726	0.112375431899219
0.761000000000001	0.004844272281712	0.0756242503431072
0.762000000000001	0.00628322549442199	0.0677207691744426
0.763000000000001	0.00662423531547179	0.110777704379348
0.764000000000001	0.00394852924915712	0.122450558311867
0.765000000000001	0.00514657471625397	0.101063299517403
0.766000000000001	0.00347140227092403	0.0780508977542182
0.767000000000001	0.00405698627711545	0.0736380229891115
0.768000000000001	0.00489342611919324	0.101136535901355
0.769000000000001	0.00351018573391819	0.119970574188739
0.770000000000001	0.00623316800365655	0.112476950977786
0.771000000000001	0.00495825058844518	0.0757603370585327
0.772000000000001	0.00615455762934486	0.0678056706473379
0.773000000000001	0.00645088218080475	0.110923245684973
0.774000000000001	0.00394929647359068	0.122460446332162
0.775000000000001	0.00533886553913452	0.101293871740241
0.776000000000001	0.00355692130958861	0.0781859984187725
0.777000000000001	0.00395970466882136	0.0738213331901004
0.778000000000001	0.0047445057692237	0.101288656782394
0.779000000000001	0.0034868221194781	0.120065735092679
0.780000000000001	0.00630967081815203	0.112672856354002
0.781000000000001	0.00500691890063344	0.0758780205896972
0.782000000000001	0.00612169668352293	0.067782845347886
0.783000000000001	0.00635717911275685	0.110817799732853
0.784000000000001	0.00393224718905729	0.12254800240967
0.785000000000001	0.00530479478032441	0.101238965038232
0.786000000000001	0.00354571556396213	0.0781776832038314
0.787000000000001	0.00402857487289304	0.0736855690156903
0.788000000000001	0.00485196542751081	0.101184760175531
0.789000000000001	0.00348161827655537	0.120036608313455
0.790000000000001	0.00620834540402426	0.112687410157371
0.791000000000001	0.00490550287613803	0.07585838230625
0.792000000000001	0.00623539939365876	0.0677037586011558
0.793000000000001	0.00658754349413385	0.110693297275868
0.794000000000001	0.00393387404980532	0.122318557253177
0.795000000000001	0.00507275823774399	0.101237700455222
0.796000000000001	0.00344666571721334	0.0782485806763776
0.797000000000001	0.00408237490524918	0.0734869534127387
0.798000000000001	0.00501567866554393	0.100855694825734
0.799000000000001	0.00351330908059802	0.119887864368232
0.800000000000001	0.00610598431292071	0.112647168946688
0.801000000000001	0.00486022520351147	0.0759284992708939
0.802000000000001	0.00624277134581375	0.0674904626146557
0.803000000000001	0.00661706556412201	0.110467663756381
0.804000000000001	0.00396374019020628	0.122503002156107
0.805000000000001	0.0051667508816253	0.101395240943083
0.806000000000001	0.00350177926038899	0.0783663030714415
0.807000000000001	0.00400311507975822	0.073455226133592
0.808000000000001	0.0048477598469847	0.100866841142501
0.809000000000001	0.00351540608565996	0.120048329021492
0.810000000000001	0.00629908420163191	0.112837672477829
0.811000000000001	0.00502130608585864	0.0760810632446893
0.812000000000001	0.006093398601902	0.0676296425847596
0.813000000000001	0.00638423089621259	0.110643549445833
0.814000000000001	0.00394924060500926	0.122519122607482
0.815000000000001	0.00538203558468355	0.101622426671365
0.816000000000001	0.00359560898400453	0.0784737496056764
0.817000000000001	0.00392566602712831	0.0736503590303221
0.818000000000001	0.00471927818570682	0.101023118862989
0.819000000000001	0.00348237466518405	0.120101837547593
0.820000000000001	0.00633206306839176	0.112994852063952
0.821000000000001	0.00503815224091889	0.0761682939258966
0.822000000000001	0.00611123736302702	0.0675847164772908
0.823000000000001	0.00637006311095798	0.110521250677586
0.824000000000001	0.00392989200181702	0.122568926231821
0.825000000000001	0.00525104813015527	0.101494566228648
0.826000000000001	0.00353759713534723	0.0784434601675095
0.827000000000001	0.0040350619108374	0.0734384940805766
0.828000000000001	0.0049229198577129	0.100856551778227
0.829000000000001	0.00349140046803594	0.120017348387819
0.830000000000001	0.0061377538144925	0.112896911707203
0.831000000000001	0.00488759243346017	0.076117502405848
0.832000000000001	0.0062485211096274	0.0674420663295131
0.833000000000001	0.00666435850739956	0.110328923904351
0.834000000000001	0.00394586590301612	0.122277288966613
0.835000000000001	0.00499035799226381	0.101451450157641
0.836000000000001	0.00342636375730939	0.0785232677629062
0.837000000000001	0.00407756673669458	0.0732157855272492
0.838000000000001	0.0050776372671485	0.100506321714616
0.839000000000001	0.00353033851810672	0.119877413519893
0.840000000000001	0.00607081468021172	0.112893185054896
0.841000000000001	0.0048666808900812	0.0762209665490866
0.842000000000001	0.0062159147691188	0.0672563668497887
0.843000000000001	0.00663381180427671	0.110144320136505
0.844000000000001	0.00397971694535992	0.122532588757205
0.845000000000001	0.00516151282935755	0.101694679536983
0.846000000000001	0.00352130632529302	0.0786715081934747
0.847000000000001	0.00396248159465111	0.0732579792197857
0.848000000000001	0.00482709579086818	0.100582640155914
0.849000000000001	0.003521952696492	0.120108914371973
0.850000000000001	0.0063417800684774	0.113169953813349
0.851000000000001	0.00507258536461517	0.076397639200046
0.852000000000001	0.00603999207055259	0.0674454085532867
0.853000000000001	0.0063311060513448	0.110352678629471
0.854000000000001	0.00395191392348822	0.122569590973295
0.855000000000001	0.00542008991346682	0.101943503186845
0.856000000000001	0.00363371937234226	0.0787662944619369
0.857000000000001	0.00389083476514351	0.0734811822815106
0.858000000000001	0.00469066533361421	0.100756953723465
0.859000000000001	0.00348018008454375	0.120141391044669
0.860000000000001	0.00636532857563409	0.113323601027304
0.861000000000001	0.00507617415447506	0.0764670379484525
0.862000000000001	0.0060916126594891	0.0674005697232435
0.863000000000001	0.00636596873727355	0.110236091287695
0.864000000000001	0.00392931254348863	0.122601519104994
0.865000000000001	0.0052179240736566	0.101766768002849
0.866000000000001	0.00354036752592956	0.078719080368338
0.867000000000001	0.00403337372746124	0.073216183603392
0.868000000000001	0.00497316578219353	0.100541998207996
0.869000000000001	0.00350238653244687	0.120009841251483
0.870000000000001	0.00608514969985483	0.113117936942708
0.871000000000001	0.00487878918429871	0.0763817492488475
0.872000000000001	0.00625442047899512	0.0672007028032924
0.873000000000001	0.0067271377970224	0.109976458146979
0.874000000000001	0.00396154792161528	0.122259339519077
0.875000000000001	0.00491673175960431	0.101661813334448
0.876000000000001	0.0034082070498182	0.0787954592889341
0.877000000000001	0.00407465184404826	0.0729585790823182
0.878000000000001	0.00513929907972182	0.100163531081494
0.879000000000001	0.00354892851452159	0.119868132343773
0.880000000000001	0.00602589876470249	0.113124795268587
0.881000000000001	0.00486781449888542	0.0765071401761059
0.882000000000001	0.00619775754601348	0.0670241088530547
0.883000000000001	0.00666503384210079	0.109813685890377
0.884000000000001	0.00400110101555653	0.122565076047348
0.885000000000001	0.00513740230428618	0.10196974346107
0.886000000000001	0.00353297428922193	0.0789690198384225
0.887000000000001	0.00393273430613521	0.0730511750582299
0.888000000000001	0.00482653259314256	0.100285673774097
0.889000000000001	0.00352922392467078	0.120153195568077
0.890000000000001	0.00636253583982038	0.113475414070335
0.891000000000001	0.00511225493514183	0.0767110406086089
0.892000000000001	0.00599504454885017	0.0672525438512932
0.893000000000001	0.00629277536512494	0.110047354608751
0.894000000000001	0.0039563402300894	0.122608912481891
0.895000000000001	0.00544575592669689	0.102249144229239
0.896000000000001	0.00366880461820938	0.0790607464436402
0.897000000000001	0.00385812063614517	0.0733076444286235
0.898000000000001	0.00466486024980061	0.100483199164695
0.899000000000001	0.0034795599789601	0.120177965976701
0.900000000000001	0.00640157585980131	0.11365280848907
0.901000000000001	0.00511716834479931	0.0767729285384412
0.902000000000001	0.00606657818433662	0.0672248465921975
0.903000000000001	0.00635275361511776	0.109955478552277
0.904000000000001	0.0039305172101245	0.122641904614491
0.905000000000001	0.00519815854897793	0.10205109351037
0.906000000000001	0.0035497195338052	0.079003288155784
0.907000000000001	0.00402450742921534	0.073012324367202
0.908000000000001	0.00500650131851568	0.10023466834067
0.909000000000001	0.00351388139139689	0.120011033207426
0.910000000000001	0.00604856636013772	0.113350836791742
0.911000000000001	0.00487874260607516	0.0766527855769507
0.912000000000001	0.00625272703989929	0.0669746519188729
0.913000000000001	0.00677442950887329	0.109632249346964
0.914000000000001	0.00397685919034203	0.122248204295088
0.915000000000001	0.00485604990606645	0.10187693997695
0.916000000000001	0.00339509242676428	0.0790688408541751
0.917000000000001	0.00406997073390789	0.072717154108298
0.918000000000001	0.00519321779041605	0.0998273676912158
0.919000000000001	0.00356802412838909	0.119862504533069
0.920000000000001	0.00598079821198014	0.113351187521717
0.921000000000001	0.00486901019725536	0.0767909179703843
0.922000000000001	0.0061835841460645	0.0668038758326177
0.923000000000001	0.0066987196213336	0.109481754080234
0.924000000000001	0.0040241844939702	0.122595926465863
0.925000000000001	0.0051054050399963	0.10223154679769
0.926000000000001	0.00354111923880487	0.0792619657251821
0.927000000000001	0.00390995933429644	0.0728433904915948
0.928000000000001	0.00483776899653721	0.0999830142413053
0.929000000000001	0.00353701920529042	0.120185612116407
0.930000000000001	0.00636749495920927	0.113759920029528
0.931000000000001	0.00514467609723985	0.0770199415754618
0.932000000000001	0.00595721608353567	0.067055879843026
0.933000000000001	0.00626686142505486	0.10973209079298
0.934000000000001	0.00396129644547341	0.122637315842984
0.935000000000001	0.00545634432634779	0.102536518252078
0.936000000000001	0.00370017610282657	0.0793548283626067
0.937000000000001	0.003829205979042	0.0731291479080308
0.938000000000001	0.00464546170312621	0.100200378596599
0.939000000000001	0.00348041049826941	0.120208993726824
0.940000000000001	0.00643375039842336	0.113974505386749
0.941000000000001	0.00515733933944621	0.0770817163127915
0.942000000000001	0.00604056535588774	0.0670528106268785
0.943000000000001	0.00633846921473313	0.109673562029176
0.944000000000001	0.00393339492419959	0.122684356346243
0.945000000000001	0.00518303106737776	0.102339331020378
0.946000000000001	0.00356165447322534	0.079293833533325
0.947000000000001	0.00401247436920147	0.0728175416039393
0.948000000000001	0.00503120101240958	0.0999298362219687
0.949000000000001	0.00352618670540765	0.120016519792121
0.950000000000001	0.00602154766240435	0.1135910831287
0.951000000000001	0.00488378297061628	0.0769303115715696
0.952000000000001	0.00624508971322304	0.0667595082190583
0.953000000000001	0.00681021965608267	0.10929219292042
0.954000000000001	0.00399213365910889	0.122242187862366
0.955000000000001	0.00480874110040326	0.102108780320672
0.956000000000001	0.00338763882100092	0.0793443863331873
0.957000000000001	0.00406248354176889	0.0724890070339453
0.958000000000001	0.00523710216478857	0.0994961312503955
0.959000000000001	0.00358726521844545	0.119860607555643
0.960000000000001	0.00594168649121549	0.113577625097851
0.961000000000001	0.00487388154779163	0.0770745886148694
0.962000000000001	0.00616672311724985	0.0665947621243561
0.963000000000001	0.00672713519796827	0.109151903782714
0.964000000000001	0.00404596964461641	0.122621816399805
0.965000000000001	0.00507620541791224	0.102490530057212
0.966000000000001	0.00354936776454681	0.0795577825558875
0.967000000000001	0.00388932950763079	0.0726439602877796
0.968000000000001	0.00485103172256871	0.0996814072689024
0.969000000000001	0.00354513062392977	0.120212657589325
0.970000000000001	0.00636703232302103	0.114033088890858
0.971000000000001	0.00517470979180228	0.0773257000165429
0.972000000000001	0.00592430434748981	0.0668615806207144
0.973000000000001	0.00624695332408365	0.109414875776538
0.974000000000001	0.00396581509714527	0.12265863677677
0.975000000000001	0.0054587288175179	0.102812323746951
0.976000000000001	0.00372871812494994	0.0796467258702892
0.977000000000001	0.00380479957520707	0.0729498472868302
0.978000000000001	0.00463285030551655	0.0999106132916069
0.979000000000001	0.00348372755828521	0.120233184248347
0.980000000000001	0.00645815326019755	0.114282141866415
0.981000000000001	0.00519386686023845	0.0773880158481356
0.982000000000001	0.0060174730183137	0.0668810668183733
0.983000000000001	0.00632945877770006	0.109384857881639
0.984000000000001	0.00393754507060921	0.122722961588978
0.985000000000001	0.00516552768889844	0.102622430407178
0.986000000000001	0.00357256671103623	0.0795860590963126
0.987000000000001	0.00399908075863255	0.072625335723305
0.988000000000001	0.0050554919008353	0.0996235654462484
0.989000000000001	0.00353976771673525	0.120022334261667
0.990000000000001	0.00599575702531276	0.113829495382989
0.991000000000001	0.0048895918583845	0.0772111723729214
0.992000000000001	0.00623509146776117	0.0665512104735802
0.993000000000001	0.00684176896530954	0.108947930894113
0.994000000000001	0.00400843974459237	0.122239658175935
0.995000000000001	0.00476895510584601	0.10234890959004
0.996000000000001	0.0033829342827989	0.0796223816122962
0.997000000000001	0.00405353960741347	0.0722699385453142
0.998000000000001	0.00527480642649494	0.0991662693468095
0.999000000000001	0.00360638560457269	0.119861067828436
1	0.00590763478190175	0.1138034725026
1.001	0.00488192811224113	0.077358888810244
1.002	0.00614682344685688	0.0663943831656635
1.003	0.00674839681139067	0.108822884632008
1.004	0.00406634290530818	0.122642573477656
1.005	0.00505250521371053	0.102749563972535
1.006	0.00356028805178785	0.0798528915999774
1.007	0.00386895989171212	0.0724542130472109
1.008	0.0048610748846343	0.0993839543322176
1.009	0.00355328804268464	0.12023705949229
1.01	0.00636815061408322	0.114304582973792
1.011	0.0052056323262639	0.0776308611821686
1.012	0.00589307950777434	0.066675253903401
1.013	0.00622719697446559	0.10910179922627
1.014	0.00396960641742343	0.122677549783312
1.015	0.00545905656446249	0.103082863027702
1.016	0.00375718304944134	0.0799384355698683
1.017	0.00378239302361276	0.0727731486420047
1.018	0.0046220747884855	0.0996184554365181
1.019	0.00348723850623659	0.120251556595386
1.02	0.00647767828822075	0.114578342585427
1.021	0.00522791627535807	0.0776905502567845
1.022	0.00599658780537496	0.0667121207968349
1.023	0.00632388688365104	0.109093602093404
1.024	0.00394238500062498	0.122757433755648
1.025	0.00514749017911307	0.102908428506516
1.026	0.00358319325164032	0.0798763964700393
1.027	0.00398654982255317	0.0724374789280429
1.028	0.00507884011324165	0.0993158084946806
1.029	0.00355558183053247	0.120031847415357
1.03	0.00597249692119111	0.114062503855703
1.031	0.00489784658217175	0.0774912874454445
1.032	0.00622242105629229	0.0663504958637821
1.033	0.00686384534206524	0.108601959302984
1.034	0.0040244250089008	0.122239649201958
1.035	0.00473515824874751	0.102588222683367
1.036	0.00338099765114966	0.0799006827564596
1.037	0.00404369258955362	0.0720646252878363
1.038	0.00530561879565805	0.0988432997586207
1.039	0.0036260096225581	0.119865072703204
1.04	0.00587756403942749	0.114029511984125
1.041	0.00489456404698339	0.0776473631675789
1.042	0.0061269980595409	0.066203985804613
1.043	0.00675999129409332	0.108490089908025
1.044	0.00408397643609419	0.122659271871456
1.045	0.0050293778838559	0.103005133173597
1.046	0.00357073834206806	0.0801455780167788
1.047	0.00385192278793505	0.0722705998169447
1.048	0.00487476774738879	0.0990870615317436
1.049	0.00356181273720311	0.120254292041481
1.05	0.00636476199854835	0.114573832439683
1.051	0.00523296520097666	0.0779302901784921
1.05199999999999	0.00586767987517816	0.0664903020889948
1.05299999999999	0.006215455949351	0.108785227243507
1.05399999999999	0.00397318020186653	0.122688065450272
1.05499999999999	0.00544970301151129	0.103339855042712
1.05599999999999	0.00378156117888995	0.0802278448789836
1.05699999999999	0.00376435327669933	0.0725932542186086
1.05799999999999	0.0046181669071804	0.0993185391893529
1.05899999999999	0.00349187480290873	0.120262130630236
1.05999999999999	0.0064891706082824	0.114861428369484
1.06099999999999	0.0052574648640576	0.0779902209247803
1.06199999999999	0.00597705784423184	0.0665446614795867
1.06299999999999	0.00632187227986693	0.108798721569609
1.06399999999999	0.0039488564327703	0.122789139197447
1.06499999999999	0.00512914221967128	0.103191877088716
1.06599999999999	0.00359327565229605	0.0801688523222113
1.06699999999999	0.00397327109871192	0.0722548884778207
1.06799999999999	0.00509857257030011	0.0990074350268027
1.06899999999999	0.00357177137102183	0.120040688693979
1.06999999999999	0.00595409309701857	0.114296672048501
1.07099999999999	0.00490982512332197	0.0777747102238361
1.07199999999999	0.00620611834488225	0.0661581208662052
1.07299999999999	0.00687767267470832	0.108259932259451
1.07399999999999	0.00403954986935538	0.122241454841096
1.07499999999999	0.00470963224226596	0.102830963865829
1.07599999999999	0.00338368783608159	0.0801807345961491
1.07699999999999	0.00403148053662448	0.0718722608721911
1.07799999999999	0.00532735820145472	0.0985262644869998
1.07899999999999	0.00364471965689247	0.11987131658888
1.07999999999999	0.00585418158913715	0.114258012726058
1.08099999999999	0.00491239921829529	0.0779407504992132
1.08199999999999	0.00610585748150651	0.0660242836541246
1.08299999999999	0.00676494091968382	0.108162012669368
1.08399999999999	0.00409943039650398	0.122673149285453
1.08499999999999	0.005010696669025	0.103260501452944
1.08599999999999	0.00358292168536379	0.080436460356456
1.08699999999999	0.00383630915483842	0.0720962050785381
1.08799999999999	0.00488820011731007	0.0987929234568194
1.08899999999999	0.00357030743602755	0.120266183593592
1.08999999999999	0.00635736862357312	0.114832584300841
1.09099999999999	0.00525830074569877	0.0782257013818795
1.09199999999999	0.00584533149935763	0.0663109311956775
1.09299999999999	0.0062082971742207	0.108469214198978
1.09399999999999	0.00397712070456488	0.122693864774466
1.09499999999999	0.00543434486487176	0.103586024848925
1.09599999999999	0.00380326623787478	0.0805139929870271
1.09699999999999	0.00374993646336355	0.0724128892150135
1.09799999999999	0.00461868179836657	0.0990106599404351
1.09899999999999	0.00349761144321929	0.120265975620308
1.09999999999999	0.00649310870936607	0.115130471873401
1.10099999999999	0.00528301989475767	0.0782858343929336
1.10199999999999	0.00595967000974714	0.0663787761805406
1.10299999999999	0.00632444252722744	0.108501329954977
1.10399999999999	0.00395672856269213	0.122816665941587
1.10499999999999	0.00510821703669659	0.103468966082028
1.10599999999999	0.00360215090079286	0.0804611948074762
1.10699999999999	0.00396046219490606	0.0720771611598497
1.10799999999999	0.00511776047649103	0.0986986349121542
1.10899999999999	0.00358903521624207	0.120049002628725
1.10999999999999	0.00593614405771851	0.11452833912084
1.11099999999999	0.0049234330065456	0.0780598354783088
1.11199999999999	0.00618810766986919	0.0659722325687728
1.11299999999999	0.00688710102704258	0.107919928441562
1.11399999999999	0.00405655981286385	0.122245610820363
1.11499999999999	0.00468899638013813	0.103073049128427
1.11599999999999	0.00338955101661223	0.0804616072903697
1.11699999999999	0.00401807423303765	0.0716891988635395
1.11799999999999	0.00534338116805521	0.0982133422991334
1.11899999999999	0.00366294732095061	0.119877717988442
1.11999999999999	0.00583523321220039	0.114486714289744
1.12099999999999	0.00493261163308457	0.078234541751595
1.12199999999999	0.00608296286269465	0.0658538149726817
1.12299999999999	0.00676511705646928	0.107838450448224
1.12399999999999	0.00411331405079056	0.122683989131049
1.12499999999999	0.00499740798247837	0.103515533983536
1.12599999999999	0.0035969856070435	0.0807266813155254
1.12699999999999	0.00382054487947198	0.0719327183232322
1.12799999999999	0.00490011474186102	0.0985015633017044
1.12899999999999	0.00357870856157682	0.120273478556974
1.12999999999999	0.00634846525756399	0.115083620395788
1.13099999999999	0.00528300387606961	0.0785185563310564
1.13199999999999	0.0058249315940695	0.0661374522049096
1.13299999999999	0.00620300467198303	0.108156050144143
1.13399999999999	0.00398142709509884	0.122696637290966
1.13499999999999	0.00541633240673631	0.103825544439348
1.13599999999999	0.00382389379215811	0.0807982156284313
1.13699999999999	0.00373778613515517	0.0722353776707108
1.13799999999999	0.0046224891677757	0.0987035163578626
1.13899999999999	0.00350386854631772	0.120263693985059
1.13999999999999	0.00649220796109458	0.115387499241435
1.14099999999999	0.0053061810465959	0.0785775749446109
1.14199999999999	0.00594384491800421	0.0662152648133036
1.14299999999998	0.00632999923809792	0.108203046941814
1.14399999999998	0.00396548207421972	0.122839484240712
1.14499999999998	0.00508544237909292	0.103739482328708
1.14599999999998	0.00360899333220993	0.0807537970896788
1.14699999999998	0.00394842504223384	0.0719047174668574
1.14799999999998	0.00513793521210588	0.0983901052020698
1.14899999999998	0.00360732215839221	0.120056194368032
1.14999999999998	0.00591228621420247	0.114755147837965
1.15099999999998	0.0049374241161367	0.0783457823954247
1.15199999999998	0.00617153274287047	0.0657880247381228
1.15299999999998	0.00689607834860422	0.107578688579514
1.15399999999998	0.0040767892075539	0.122251029140183
1.15499999999998	0.00466957268221152	0.103311098842706
1.15599999999998	0.00339658900170568	0.0807425314389795
1.15699999999998	0.00400508742443713	0.0715113502294763
1.15799999999998	0.00536005448219312	0.0979023762265419
1.15899999999998	0.00368188260438373	0.119881965981635
1.15999999999998	0.00581734264011867	0.114711977581171
1.16099999999998	0.00495352436935242	0.0785284733728694
1.16199999999998	0.00605946392189126	0.0656887972259981
1.16299999999998	0.00676369695554565	0.107516481560774
1.16399999999998	0.0041266732398738	0.122692022707715
1.16499999999998	0.00498580063025791	0.103769336079697
1.16599999999998	0.00361180045862831	0.0810180711432622
1.16699999999998	0.00380571726059246	0.0717752786822717
1.16799999999998	0.00491153446775864	0.0982107568888391
1.16899999999998	0.00358757563200558	0.120276953418176
1.16999999999998	0.00633840281573446	0.115329480095632
1.17099999999998	0.00530767843854456	0.0788121398457527
1.17199999999998	0.00580556941725709	0.0659694078421138
1.17299999999998	0.00619838531533332	0.107844021193202
1.17399999999998	0.0039856967168122	0.122696624010072
1.17499999999998	0.00539685530195852	0.104061406427765
1.17599999999998	0.00384075337078154	0.0810841573162837
1.17699999999998	0.00372698357056949	0.0720602855715039
1.17799999999998	0.00463274047703538	0.0984102525524511
1.17899999999998	0.0035109744278804	0.120257461572403
1.17999999999998	0.00648844961976572	0.115634233886086
1.18099999999998	0.00532854425005624	0.0788666079945929
1.18199999999998	0.00592779114870989	0.0660522124591108
1.18299999999998	0.00633577866226501	0.107902297101132
1.18399999999998	0.00397468158609491	0.12285711814745
1.18499999999998	0.00506360615586542	0.104005161668788
1.18599999999998	0.00361577836909658	0.0810471180375197
1.18699999999998	0.00393582474860701	0.0717387467123358
1.18799999999998	0.00515572938215226	0.0980850524664159
1.18899999999998	0.00362564362834708	0.120063386697017
1.18999999999998	0.00589016770516306	0.114982023917626
1.19099999999998	0.00495313438995458	0.0786343469526451
1.19199999999998	0.00615195641436665	0.065613047497298
1.19299999999998	0.00690222731305155	0.107239716185798
1.19399999999998	0.0040964015823129	0.122255392971999
1.19499999999998	0.00465159726233682	0.103548897066545
1.19599999999998	0.00340402654448423	0.0810250802732731
1.19699999999998	0.00399303865904985	0.0713387300164744
1.19799999999998	0.0053770600172537	0.0975913152809719
1.19899999999998	0.00370117546876998	0.119882000725495
1.19999999999998	0.00580196622164856	0.114942752955937
1.20099999999998	0.00497438810609763	0.0788208229108341
1.20199999999998	0.00603932684030354	0.0655227766898213
1.20299999999998	0.00676383596269949	0.107192043507485
1.20399999999998	0.00414027526777428	0.122694453876904
1.20499999999998	0.00497205073792621	0.104018166280707
1.20599999999998	0.00362527172210654	0.0813092362903034
1.20699999999998	0.00379323662270764	0.0716194917200764
1.20799999999998	0.00492610928334348	0.0979164596291482
1.20899999999998	0.00360238232378906	0.12028487531287
1.20999999999998	0.00632450887064534	0.115566831816859
1.21099999999998	0.00533064319884984	0.0791074920068433
1.21199999999998	0.00578773011289891	0.0658047220835579
1.21299999999998	0.00619534130622339	0.107530410211636
1.21399999999998	0.00399044281983158	0.122694576593643
1.21499999999998	0.00537646381050657	0.104294956239198
1.21599999999998	0.00385878458039611	0.0813699669016813
1.21699999999998	0.00371692025295257	0.0718899455503809
1.21799999999998	0.00464232085653444	0.0981144804973974
