"Time [s]"	"InducedVoltage(Phase_A) [V]"	"InducedVoltage(Phase_C) [V]"	"InducedVoltage(Phase_B) [V]"
1.39099999999996	-80.4032392661815	-424.662141702822	500.797452611088
1.39199999999996	-231.9138687748	-282.258528825904	526.394931632739
1.39299999999996	-386.436532270028	-120.594063905544	508.943220921649
1.39399999999996	-494.620748613229	36.0542681570128	451.598170864666
1.39499999999996	-546.996936507501	197.904958637057	348.742337607662
1.39599999999996	-544.963358334213	326.285691871096	181.596459529349
1.39699999999996	-471.637030186234	439.864109084946	25.547063181631
1.39799999999996	-359.140329504701	523.579122530915	-139.383999448415
1.39899999999996	-228.700284369004	551.622683138771	-298.827589604604
1.39999999999996	-84.3578764242487	515.321418914866	-437.039652076003
1.40099999999996	80.3024929381286	424.828292545849	-501.217654785762
1.40199999999996	231.876912262396	282.366522123014	-526.466924384636
1.40299999999996	386.578150372452	120.581878939479	-508.907849754468
1.40399999999996	494.950069713738	-36.2930354584621	-451.676906380858
1.40499999999996	547.287108223882	-198.021063869785	-348.750198327218
1.40599999999996	545.010868579471	-326.278355888153	-181.36035503954
1.40699999999996	471.312202265274	-440.225532302989	-25.3988259662241
1.40799999999996	358.913070565242	-523.895693845103	139.649109061285
1.40899999999996	228.773171715694	-551.784630611485	299.359251391708
1.40999999999996	84.2686395919912	-515.186930481765	437.203384045439
1.41099999999996	-80.6481045640099	-424.677213267621	500.949271443575
1.41199999999996	-232.289302760337	-281.954469588626	526.454756678664
1.41299999999996	-387.015560664364	-120.173957383498	509.118181656695
1.41399999999996	-495.022292079922	36.6543121078591	452.097694402228
1.41499999999995	-547.253192825933	197.924252499657	348.23770674945
1.41599999999995	-544.9681248627	326.11304271813	180.811594047709
1.41699999999995	-470.809533434652	440.607708457824	25.2605800919352
1.41799999999995	-358.716501780137	524.196639781014	-139.830100760092
1.41899999999995	-228.907017532812	551.699428723691	-299.622153565988
1.41999999999995	-84.1718197524965	514.821358383533	-437.313813751458
1.42099999999995	80.8234893503941	424.544071077777	-500.523790348826
1.42199999999995	232.277929235375	281.79876039639	-526.245722842668
1.42299999999995	386.882137891211	120.193992078746	-509.003773529979
1.42399999999995	494.758506035541	-36.5223181688676	-451.745039533342
1.42499999999995	547.060620007185	-197.868159531288	-348.310873585908
1.42599999999995	544.669103470871	-326.1191018185	-181.179997999707
1.42699999999995	471.248746535571	-440.083222976635	-25.412445745578
1.42799999999995	358.915852401332	-523.647927222128	139.523467985922
