"Time [s]"	"Pem [kW]"
1.47599999999995	0.760017505499369
1.47699999999995	0.0132433480265866
1.47799999999995	-0.476007259251899
1.47899999999995	0.0078834360051857
1.47999999999995	0.465585346041164
1.48099999999995	0.65926050498049
1.48199999999995	-0.0261271174898772
1.48299999999995	-0.407514338982587
1.48399999999995	-0.0393441400612424
1.48499999999995	0.803815574773065
1.48599999999995	0.646337691209515
1.48699999999995	-0.082226074219187
1.48799999999995	-0.563247158102528
1.48899999999995	-0.184111619715401
1.48999999999995	0.346066881511024
1.49099999999995	0.56314141174722
1.49199999999995	-0.100531988959807
1.49299999999995	-0.565018081592275
1.49399999999995	0.0222008306588559
1.49499999999995	0.48945207668414
1.49599999999995	0.593371163512094
1.49699999999995	-0.136800882741219
1.49799999999995	-0.659141064107064
1.49899999999995	-0.358349480829841
1.49999999999995	0.276629042446751
1.50099999999995	0.444555749688813
1.50199999999995	-0.0969825731280864
1.50299999999995	-0.491953244606134
1.50399999999995	-0.0895234219088748
1.50499999999995	0.707989371518147
1.50599999999994	0.676080172494775
1.50699999999994	-0.0238702531327478
1.50799999999994	-0.597721012782632
1.50899999999994	-0.104053113188182
1.50999999999994	0.613712755530461
1.51099999999994	0.609284863501414
1.51199999999994	0.033863954185262
1.51299999999994	-0.378550299597179
1.51399999999994	0.0299321142791527
1.51499999999994	0.757522818580426
1.51599999999994	0.765374418613218
1.51699999999994	0.0136171888163897
1.51799999999994	-0.492175628121279
1.51899999999994	-0.00679822980360739
1.51999999999994	0.446442276165023
1.52099999999994	0.651887317358512
1.52199999999994	-0.0363218148733602
1.52299999999994	-0.416303973490401
1.52399999999994	-0.0654696105140768
1.52499999999994	0.791192074130144
1.52599999999994	0.64841501802061
1.52699999999994	-0.0838786501203198
1.52799999999994	-0.579592433520325
1.52899999999994	-0.195209494413683
1.52999999999994	0.339828100376364
1.53099999999994	0.564011136518305
1.53199999999994	-0.100656040886153
1.53299999999994	-0.562466719181208
1.53399999999994	0.0228924827604044
1.53499999999994	0.490045954434156
1.53599999999994	0.600331370674537
1.53699999999994	-0.120872129084444
1.53799999999994	-0.653930670855483
1.53899999999994	-0.346507590948177
1.53999999999994	0.283844096993917
1.54099999999994	0.4574671902533
1.54199999999994	-0.0780206520030408
1.54299999999994	-0.466342281033763
1.54399999999994	-0.080607087314135
1.54499999999994	0.713391687834896
1.54599999999994	0.699837783557277
1.54699999999994	-0.00968767396667896
1.54799999999994	-0.599521578473481
1.54899999999994	-0.108541292634186
1.54999999999994	0.619975536551317
1.55099999999994	0.620862589702522
1.55199999999994	0.0285953721976708
1.55299999999994	-0.382452250087963
1.55399999999994	0.0150195086859505
1.55499999999994	0.747380958392569
1.55599999999994	0.772811358134153
1.55699999999994	0.0153073177583027
1.55799999999994	-0.506321453927458
1.55899999999994	-0.0195330264186427
1.55999999999994	0.42875831037724
1.56099999999994	0.646108564338994
1.56199999999994	-0.0451317432417849
1.56299999999994	-0.423518934785289
1.56399999999994	-0.0907801674941996
1.56499999999994	0.779317224544591
1.56599999999994	0.651972166030552
1.56699999999994	-0.079881295782667
1.56799999999994	-0.595798340548767
1.56899999999994	-0.203190185257024
1.56999999999994	0.33181328901848
1.57099999999994	0.56375748037989
1.57199999999994	-0.101334586947727
1.57299999999994	-0.562070847426792
1.57399999999994	0.018995306746209
1.57499999999994	0.489580867564181
1.57599999999994	0.606923194379645
1.57699999999994	-0.107824708011782
1.57799999999994	-0.65051744659272
1.57899999999994	-0.339537758740547
1.57999999999994	0.288987977170758
1.58099999999994	0.468964805587333
1.58199999999994	-0.0628556529579727
1.58299999999994	-0.443367236628116
1.58399999999994	-0.0759403762605029
1.58499999999994	0.715392399145024
1.58599999999994	0.7217934051702
1.58699999999994	0.0022628587704988
1.58799999999994	-0.600924540838049
1.58899999999994	-0.113404267256139
1.58999999999994	0.620840496420127
1.59099999999994	0.633840245835133
1.59199999999994	0.0244570927488187
1.59299999999994	-0.38429935710621
1.59399999999994	0.00426934158944853
1.59499999999994	0.739640794995093
1.59599999999994	0.78357216610519
1.59699999999993	0.0189357257330977
1.59799999999993	-0.517461323499363
1.59899999999993	-0.0289078916025965
1.59999999999993	0.410997511392708
1.60099999999993	0.643431296091133
1.60199999999993	-0.051289533793039
1.60299999999993	-0.427222635087399
1.60399999999993	-0.113479150496671
1.60499999999993	0.770183337942812
1.60599999999993	0.659003327553262
1.60699999999993	-0.0748048925184884
1.60799999999993	-0.610653607258285
1.60899999999993	-0.210727912222492
1.60999999999993	0.323892109746744
1.61099999999993	0.564065345379786
1.61199999999993	-0.101348018387298
1.61299999999993	-0.562230445166599
1.61399999999993	0.0123646142207638
1.61499999999993	0.487583297758747
1.61599999999993	0.614246242905965
1.61699999999993	-0.0964198080577284
1.61799999999993	-0.648527948623125
1.61899999999993	-0.336069083182891
1.61999999999993	0.292768201808128
1.62099999999993	0.479516888760579
1.62199999999993	-0.049251810829335
1.62299999999993	-0.422648883052345
1.62399999999993	-0.0754942626327117
1.62499999999993	0.713719891633154
1.62599999999993	0.742919391020275
1.62699999999993	0.0115802990387501
1.62799999999993	-0.602750854573036
1.62899999999993	-0.119761334653097
1.62999999999993	0.61996450590941
1.63099999999993	0.646702455582456
1.63199999999993	0.0204151392397866
1.63299999999993	-0.386058811216419
1.63399999999993	-0.00657898234670339
1.63499999999993	0.732226353453123
1.63599999999993	0.795434928011964
1.63699999999993	0.0226626837317552
1.63799999999993	-0.520276178838407
1.63899999999993	-0.0376855211752112
1.63999999999993	0.393898789336934
1.64099999999993	0.642252760739733
1.64199999999993	-0.0559590019412358
1.64299999999993	-0.429390409666482
1.64399999999993	-0.134621457363291
1.64499999999993	0.762051920216652
1.64599999999993	0.668072256819159
1.64699999999993	-0.0695252782633881
1.64799999999993	-0.624828385311481
1.64899999999993	-0.218935940564516
1.64999999999993	0.315419401333808
1.65099999999993	0.565815644139974
1.65199999999993	-0.100751370563124
1.65299999999993	-0.562989035918129
1.65399999999993	0.00329720132931521
1.65499999999993	0.486588343271515
1.65599999999993	0.62289258349919
1.65699999999993	-0.0859676631381276
1.65799999999993	-0.647319956046465
1.65899999999993	-0.334869358425562
1.65999999999993	0.296227327000218
1.66099999999993	0.489954981619708
1.66199999999993	-0.035641711788812
1.66299999999993	-0.404040152453186
1.66399999999993	-0.0779878517356993
1.66499999999993	0.709368923435242
1.66599999999993	0.763982789958414
1.66699999999993	0.0190990992430616
1.66799999999993	-0.604302488394144
1.66899999999993	-0.126725550774722
1.66999999999993	0.617918057696841
1.67099999999993	0.6595511719005
1.67199999999993	0.0167701845110979
1.67299999999993	-0.387642032650181
1.67399999999993	-0.0176164646580711
1.67499999999993	0.725170449007298
1.67599999999993	0.808087956337371
1.67699999999993	0.0261415544330354
1.67799999999993	-0.521284971435666
1.67899999999993	-0.046533406612152
1.67999999999993	0.377147536377891
1.68099999999993	0.642352142666116
1.68199999999993	-0.0581500272095415
1.68299999999993	-0.430399161020764
1.68399999999993	-0.15294224253898
1.68499999999993	0.754610423731889
1.68599999999993	0.678997399064901
1.68699999999993	-0.0643048598685219
1.68799999999992	-0.638360112026983
1.68899999999992	-0.22802850129066
1.68999999999992	0.306295683715682
1.69099999999992	0.568944289252288
1.69199999999992	-0.0994813027869911
1.69299999999992	-0.564356869208022
1.69399999999992	-0.00798434872322154
1.69499999999992	0.485902659627933
1.69599999999992	0.632954970803465
1.69699999999992	-0.0762802717125683
1.69799999999992	-0.646730018754525
1.69899999999992	-0.329677388189301
1.69999999999992	0.299374022886153
1.70099999999992	0.500241480754249
1.70199999999992	-0.0221292430847873
1.70299999999992	-0.397235148601383
1.70399999999992	-0.0832489454239633
1.70499999999992	0.702347229704934
1.70599999999992	0.78492423015078
1.70699999999992	0.0276057998748388
1.70799999999992	-0.605319170698272
1.70899999999992	-0.133844574152617
1.70999999999992	0.614976323273556
1.71099999999992	0.673236360312669
1.71199999999992	0.0139181607729531
1.71299999999992	-0.388747535643101
1.71399999999992	-0.0284728420068328
1.71499999999992	0.720851861196159
1.71599999999992	0.821736120379356
1.71699999999992	0.0294578868964597
1.71799999999992	-0.520461149864992
1.71899999999992	-0.0554199297953532
1.71999999999992	0.36062861615795
1.72099999999992	0.643704077369799
1.72199999999992	-0.0577580101800519
1.72299999999992	-0.430591237899006
1.72399999999992	-0.170750706027999
1.72499999999992	0.747614226580847
1.72599999999992	0.693318509478888
1.72699999999992	-0.0595095572060777
1.72799999999992	-0.650198224114315
1.72899999999992	-0.238549193748622
1.72999999999992	0.296085498588563
1.73099999999992	0.572551653876507
1.73199999999992	-0.0978798070959184
1.73299999999992	-0.566808388768929
1.73399999999992	-0.0218210602919111
1.73499999999992	0.483723263781871
1.73599999999992	0.64387859431551
1.73699999999992	-0.0675237416432288
1.73799999999992	-0.647060583565991
1.73899999999992	-0.323551862803444
1.73999999999992	0.301986438010817
1.74099999999992	0.510891399478895
1.74199999999992	-0.00863346216441595
1.74299999999992	-0.393411041400027
1.74399999999992	-0.0909641107609803
1.74499999999992	0.692113074902197
1.74599999999992	0.80557394406901
1.74699999999992	0.0352488525868781
1.74799999999992	-0.605761963651582
1.74899999999992	-0.139943240358403
1.74999999999992	0.61108196406635
1.75099999999992	0.686761245423553
1.75199999999992	0.0119557480186598
1.75299999999992	-0.389756611540679
1.75399999999992	-0.0393194277395997
1.75499999999992	0.719688230415832
1.75599999999992	0.836139387683635
1.75699999999992	0.0324521005233634
1.75799999999992	-0.518962128689567
1.75899999999992	-0.0645824096763149
1.75999999999992	0.344198796961525
1.76099999999992	0.646265684360561
1.76199999999992	-0.0559035067910611
1.76299999999992	-0.430161472231442
1.76399999999992	-0.188015319391985
1.76499999999992	0.741081309997919
1.76599999999992	0.704369780365894
1.76699999999992	-0.0547515455297294
1.76799999999992	-0.657385137632334
1.76899999999992	-0.249903277495282
1.76999999999992	0.285494719344163
1.77099999999992	0.577339976056842
1.77199999999992	-0.0953521003950417
1.77299999999992	-0.56960819440987
1.77399999999992	-0.0372330114609614
1.77499999999992	0.480935907763489
1.77599999999992	0.656377618119717
1.77699999999992	-0.0590723624086278
1.77799999999991	-0.647613204734195
1.77899999999991	-0.318345631717153
1.77999999999991	0.304817692275815
1.78099999999991	0.522338189768586
1.78199999999991	0.00544237153900838
1.78299999999991	-0.389366660885729
1.78399999999991	-0.100438685484569
1.78499999999991	0.679516755504962
1.78599999999991	0.826118534138153
1.78699999999991	0.0421658426098339
1.78799999999991	-0.605677858479884
1.78899999999991	-0.145680382656034
1.78999999999991	0.605827214162534
1.79099999999991	0.699614661057974
1.79199999999991	0.0106967563279518
1.79299999999991	-0.391651078633942
1.79399999999991	-0.0509179375423996
1.79499999999991	0.718560550776552
1.79599999999991	0.850586372720541
1.79699999999991	0.0377865872302692
1.79799999999991	-0.517579729372742
1.79899999999991	-0.0663495810892187
1.79999999999991	0.327044411613298
1.80099999999991	0.649219450703158
1.80199999999991	-0.0533738342300961
1.80299999999991	-0.430451122919999
1.80399999999991	-0.205911498707685
1.80499999999991	0.733675012649831
1.80599999999991	0.715561646043982
1.80699999999991	-0.0512820696754678
1.80799999999991	-0.664868865746315
1.80899999999991	-0.263468052977822
1.80999999999991	0.274542237111871
1.81099999999991	0.58209181965242
1.81199999999991	-0.0928597114451131
1.81299999999991	-0.573734877979277
1.81399999999991	-0.0549887158134775
1.81499999999991	0.476537820476575
1.81599999999991	0.669424646014794
1.81699999999991	-0.0514051407550468
1.81799999999991	-0.648652393732975
1.81899999999991	-0.314092743590903
1.81999999999991	0.307775908479279
1.82099999999991	0.534753284411626
1.82199999999991	0.0204160713379463
1.82299999999991	-0.384611048435602
1.82399999999991	-0.110770977515975
1.82499999999991	0.665438255339858
1.82599999999991	0.847336500865612
1.82699999999991	0.0491985105049248
1.82799999999991	-0.604057257037084
1.82899999999991	-0.1502642178327
1.82999999999991	0.60042576456586
1.83099999999991	0.712784653617136
1.83199999999991	0.011038190499029
1.83299999999991	-0.392403008541589
1.83399999999991	-0.0622249920738284
1.83499999999991	0.718375610118286
1.83599999999991	0.86581972670088
1.83699999999991	0.050390631997296
1.83799999999991	-0.515722079355956
1.83899999999991	-0.0671394419492169
1.83999999999991	0.30924054612381
1.84099999999991	0.652501364154394
1.84199999999991	-0.0503012606017377
1.84299999999991	-0.43169994805788
1.84399999999991	-0.224675050565582
1.84499999999991	0.724956312329296
1.84599999999991	0.726342758889457
1.84699999999991	-0.0488377119963575
1.84799999999991	-0.673111790487276
1.84899999999991	-0.279680758199385
1.84999999999991	0.262847294719005
1.85099999999991	0.586050293222689
1.85199999999991	-0.0911312765808306
1.85299999999991	-0.579731695374152
1.85399999999991	-0.0662261038128244
1.85499999999991	0.469796548440449
1.85599999999991	0.681682296051786
1.85699999999991	-0.0453885020878151
1.85799999999991	-0.651097461371805
1.85899999999991	-0.31212224355349
1.85999999999991	0.309294054832909
1.86099999999991	0.546156156276068
1.86199999999991	0.0332487182351563
1.86299999999991	-0.380317304593167
1.86399999999991	-0.122517053298817
1.86499999999991	0.649549019235419
1.86599999999991	0.867936765948979
1.86699999999991	0.055865978816696
1.86799999999991	-0.601373138570973
1.8689999999999	-0.154036617939158
1.8699999999999	0.592139605041712
1.8709999999999	0.726076008215383
1.8719999999999	0.0133266376598785
1.8729999999999	-0.391634001968286
1.8739999999999	-0.0726571791771272
1.8749999999999	0.72012335401594
1.8759999999999	0.882660328923285
1.8769999999999	0.0632225771389803
1.8779999999999	-0.512083530001664
1.8789999999999	-0.0668944580551312
1.8799999999999	0.292493650898191
1.8809999999999	0.657443136518874
1.8819999999999	-0.0449350281720416
1.8829999999999	-0.430617407265282
1.8839999999999	-0.24187149981803
1.8849999999999	0.717382419019805
1.8859999999999	0.739189096728039
1.8869999999999	-0.0466361097415551
1.8879999999999	-0.680326758618769
1.8889999999999	-0.296492368865397
1.8899999999999	0.250972900518223
1.8909999999999	0.590628372236018
1.8919999999999	-0.0890902003374486
1.8929999999999	-0.58655112845459
1.8939999999999	-0.0732669217066187
1.8949999999999	0.461473772116171
1.8959999999999	0.693488291966744
1.8969999999999	-0.0407459348910572
1.8979999999999	-0.655955800571539
1.8989999999999	-0.312552488232237
1.8999999999999	0.30880301333484
1.9009999999999	0.555991676811414
1.9019999999999	0.036848725484057
1.9029999999999	-0.377223060714308
1.9039999999999	-0.136130145506756
1.9049999999999	0.631559426855265
1.9059999999999	0.88722989113324
1.9069999999999	0.0617759940036991
1.9079999999999	-0.598237579047662
1.9089999999999	-0.15769850525837
1.9099999999999	0.576816127902069
1.9109999999999	0.739187083126448
1.9119999999999	0.0176686542200502
1.9129999999999	-0.389320943167789
1.9139999999999	-0.0795429398991924
1.9149999999999	0.724202112594971
1.9159999999999	0.901529598171826
1.9169999999999	0.0764194465138627
1.9179999999999	-0.506436886145847
1.9189999999999	-0.0649659025165839
1.9199999999999	0.277245104164133
1.9209999999999	0.664944604537972
1.9219999999999	-0.0366246538940707
1.9229999999999	-0.42714999069225
1.9239999999999	-0.256900217312701
1.9249999999999	0.709835522736891
1.9259999999999	0.754870065013213
1.9269999999999	-0.041893973227095
1.9279999999999	-0.685935964441927
1.9289999999999	-0.313447574603839
1.9299999999999	0.239282725581307
1.9309999999999	0.596243811520053
1.9319999999999	-0.0863993797642243
1.9329999999999	-0.594026883050655
1.9339999999999	-0.0828022556598226
1.9349999999999	0.451618213726692
1.9359999999999	0.705892592034773
1.9369999999999	-0.0372434793364263
1.9379999999999	-0.662012959736742
1.9389999999999	-0.314988232220689
1.9399999999999	0.304830576520205
1.9409999999999	0.564627506641156
1.9419999999999	0.0397486905082476
1.9429999999999	-0.375522733395618
1.9439999999999	-0.151872441513724
1.9449999999999	0.611361805482739
1.9459999999999	0.904740772729991
1.9469999999999	0.0665896660075193
1.9479999999999	-0.596436888480947
1.9489999999999	-0.162105953108874
1.9499999999999	0.559031459078171
1.9509999999999	0.751039683050427
1.9519999999999	0.0230320646336037
1.9529999999999	-0.38663931082467
1.9539999999999	-0.0857729854167254
1.9549999999999	0.729085788588532
1.9559999999999	0.920643295604073
1.9569999999999	0.0886862387838276
1.9579999999999	-0.501455218973784
1.9589999999999	-0.062776880223322
1.95999999999989	0.262658182935042
1.96099999999989	0.674437020366305
1.96199999999989	-0.0258640014624878
1.96299999999989	-0.421969254393432
1.96399999999989	-0.270141664155957
1.96499999999989	0.698032695340283
1.96599999999989	0.77344648813952
1.96699999999989	-0.0341966664339742
1.96799999999989	-0.689206021733809
1.96899999999989	-0.329702562608267
1.96999999999989	0.228904208562089
1.97099999999989	0.604299997139575
1.97199999999989	-0.0817173370194103
1.97299999999989	-0.600764182634217
1.97399999999989	-0.0930459124721338
1.97499999999989	0.441993342967993
1.97599999999989	0.720466216118295
1.97699999999989	-0.0334175217117403
1.97799999999989	-0.667477319206588
1.97899999999989	-0.317199186511692
1.97999999999989	0.300308175906033
1.98099999999989	0.573370051949415
1.98199999999989	0.0428390313211183
1.98299999999989	-0.374322267012874
1.98399999999989	-0.169010117059065
1.98499999999989	0.589400120070956
1.98599999999989	0.920763180201357
1.98699999999989	0.070331499187677
1.98799999999989	-0.59545427298582
1.98899999999989	-0.16807070524803
1.98999999999989	0.538035954488431
1.99099999999989	0.760666301121399
1.99199999999989	0.0284964390536005
1.99299999999989	-0.384956028727979
1.99399999999989	-0.0949016574701134
1.99499999999989	0.7329881309654
1.99599999999989	0.936546628758072
1.99699999999989	0.0987821520155723
1.99799999999989	-0.502043255830805
1.99899999999989	-0.0617196009867416
2	0.247909079306237
