"Time [s]"	"FluxLinkage(Phase_A) [Wb]"	"FluxLinkage(Phase_C) [Wb]"	"FluxLinkage(Phase_B) [Wb]"
0.45	1.71880596171642	-0.890671278301678	-0.828178442051384
0.451	1.63443466354488	-1.31412634347785	-0.33575885119803
0.452	1.39771186380719	-1.59015322510986	0.191218683526452
0.453	1.00726505140851	-1.70682273618228	0.707287244412086
0.454	0.510047332015239	-1.66889083036598	1.16605622936854
0.455	-0.0377511978206525	-1.47711023079344	1.50849279302659
0.456	-0.577215315894021	-1.15464853912269	1.68523455884256
0.457	-1.03847722545547	-0.7055859850371	1.71063601944435
0.458	-1.3988568466923	-0.175679039271737	1.56786852920351
0.459	-1.63496755321497	0.375837980336675	1.26259453432822
0.46	-1.71893623063974	0.889119947909162	0.830152987522055
0.461	-1.63510869470023	1.31201264473884	0.338698755146253
0.462	-1.39976574865748	1.58884424920862	-0.187538327346978
0.463	-1.01139824021774	1.7068144353021	-0.702033142108862
0.464	-0.516331133737857	1.67052962745639	-1.15967813166698
0.465	0.0301843851343876	1.47853474765774	-1.50459961824033
0.466	0.570780678647194	1.1566585565773	-1.68344295779809
0.467	1.03538712984926	0.71186869382068	-1.71000917079851
0.468	1.39554872600076	0.184486604154514	-1.57019655985637
0.469	1.63019607797837	-0.367250332488216	-1.2697510387698
0.47	1.71650937817857	-0.881454856111572	-0.83626053882626
0.471	1.63558476521434	-1.30602452004566	-0.341955094008783
0.472	1.40290383323823	-1.5866395210579	0.183557392215011
0.473	1.01625213922095	-1.70701276458263	0.69601010120065
0.474	0.522307976242378	-1.67236826347409	1.15245484639685
0.475	-0.0242086946605206	-1.47898500688614	1.50112225613041
0.476	-0.566980649014935	-1.15636496709684	1.6824072286852
0.477	-1.03496801054247	-0.713901367313953	1.70951353709287
0.478	-1.39530320312364	-0.187319118959039	1.5706426640746
0.479	-1.62911159794956	0.365476397096213	1.27107739375441
0.48	-1.71585490750352	0.880938989489037	0.836200229386611
0.481	-1.63519459296023	1.30630593796637	0.340277513797257
0.482	-1.40200210968329	1.58732868615287	-0.185765893221213
0.483	-1.01417108353751	1.70722053064054	-0.698709452993866
0.484	-0.518794036320054	1.6712665212085	-1.15598831740506
0.485	0.0291108788146595	1.47743014258407	-1.50379656716051
0.486	0.5719137162204	1.15454566225042	-1.68356708772192
0.487	1.03782835571609	0.70944081500035	-1.70979206237242
0.488	1.39778864002067	0.180574231971267	-1.56892923317299
0.489	1.63267370498319	-0.372544786771819	-1.2655623537228
0.49	1.71778481523409	-0.887294138553996	-0.830679500670155
0.491	1.63468823327662	-1.3115472361107	-0.336830001948647
0.492	1.39915675268453	-1.58943921308065	0.189673580996684
0.493	1.00954958360514	-1.70711829008443	0.704480841817987
0.494	0.512940106129789	-1.66961959141375	1.16293733674545
0.495	-0.0350150727150481	-1.4768806207057	1.50717237753136
0.496	-0.575870287613404	-1.15432998072892	1.68477819371649
0.497	-1.03871310786911	-0.7066056692175	1.71039377381039
0.498	-1.39879609057169	-0.176992491757773	1.56819028105297
0.499	-1.63437673507331	0.375045541781653	1.26332808667556
0.5	-1.71862420577869	0.888794001794701	0.829890924909505
0.501	-1.63492862740798	1.3121174039216	0.337625574263692
0.502	-1.39941285215216	1.58924989937461	-0.188728833947169
0.503	-1.0105712577181	1.70701003613517	-0.70326431071343
0.504	-0.514910647318892	1.67017432399997	-1.16106813088837
0.505	0.0321246071018976	1.47778478415766	-1.50567375068976
0.506	0.572835861157886	1.15561316029127	-1.68400255895256
0.507	1.03684762293344	0.709896001886247	-1.71014813411295
0.508	1.39687084854775	0.181764797318761	-1.56949221627251
0.509	1.63169999943818	-0.370020430004352	-1.26752942873722
0.51	1.71724049087712	-0.883977309235779	-0.83396117534229
0.511	1.63538419461206	-1.30809596626436	-0.340216886913706
0.512	1.40181776443989	-1.58763367713508	0.185423195879329
0.513	1.01451515234604	-1.70714619793076	0.698374072937943
0.514	0.520117672048021	-1.67175666252909	1.15511465749484
0.515	-0.026517305111424	-1.47850554038906	1.50257624136741
0.516	-0.568729260675216	-1.15603650895685	1.68291038822139
0.517	-1.0356805919729	-0.712835843833313	1.70972377604544
0.518	-1.39582672877251	-0.186026600291762	1.57044563100215
0.519	-1.62971381758966	0.36640334568097	1.27041118290875
0.52	-1.71612914418049	0.881414667032802	0.835796963995521
0.521	-1.63527673510104	1.30645779812055	0.340256450214545
0.522	-1.40217467965411	1.58732389202127	-0.185616239091892
0.523	-1.01468597068065	1.70728977306909	-0.698248989643711
0.524	-0.519745810786195	1.67161450136372	-1.15501710179121
0.525	0.0277236208585876	1.47769512787606	-1.50308549282373
0.526	0.570580301446769	1.15479034468905	-1.68328317077871
0.527	1.037298847553	0.710728982917168	-1.70969222661799
0.528	1.39726282391346	0.182769456235332	-1.56948093220315
0.529	1.63150416235721	-0.370226717999641	-1.2674839837114
0.53	1.71712317440636	-0.885152562651725	-0.832398825290077
0.531	1.63486249871395	-1.30976624274751	-0.337660324538801
0.532	1.40023481875322	-1.58884201195875	0.188569277785075
0.533	1.01133411831755	-1.70731027614554	0.70238440896449
0.534	0.515326030605619	-1.67032098352356	1.16031435984354
0.535	-0.0325888791303567	-1.47694068178839	1.5059071415265
0.536	-0.574351995346172	-1.15422257420041	1.68434795977624
0.537	-1.03861228085751	-0.70781063490535	1.71018295547843
0.538	-1.3984787880069	-0.178717999594915	1.56864253304966
0.539	-1.63348978496925	0.373629749393253	1.26460505518906
0.54	-1.71814017683406	0.887735034337009	0.830400856190016
0.541	-1.63487488045695	1.31148714646443	0.337228943251418
0.542	-1.39958562810897	1.58927921643845	-0.189095779764896
0.543	-1.01069191555638	1.70718783186165	-0.70330780207705
0.544	-0.514812674538169	1.67016879783256	-1.16103105627754
0.545	0.032572841502174	1.47731097235598	-1.50591808448071
0.546	0.573673012906177	1.15488048928641	-1.6842047340989
0.547	1.03777174880108	0.708992939356854	-1.71014971274537
0.548	1.39764892689793	0.180570097944023	-1.56914531506602
0.549	1.63238484254172	-0.371351158562295	-1.26647658005074
0.55	1.71753680906275	-0.885308859461126	-0.832636309855996
0.551	1.63521192217409	-1.30926506716381	-0.338934428396782
0.552	1.40112739693036	-1.58827178985688	0.186840393551976
0.553	1.0133627617877	-1.70726953182355	0.700039551613771
0.554	0.518564632006675	-1.67133117800648	1.15691328044328
0.555	-0.0282776149076443	-1.47805081471675	1.50361547009712
0.556	-0.57023089174649	-1.15554513687027	1.68332095242871
0.557	-1.03648534579836	-0.711752348726479	1.7098617403523
0.558	-1.39645684095548	-0.184655648667385	1.57017206896006
0.559	-1.63036903895952	0.367577359823552	1.26954354517137
0.56	-1.71643353523562	0.882266147988086	0.834989076182291
0.561	-1.6352641978759	1.30702164710593	0.33976052983351
0.562	-1.40201957673022	1.58755594004099	-0.186031543282775
0.563	-1.01456259734786	1.70736644889872	-0.698577307213547
0.564	-0.519765094908072	1.67166367276222	-1.15509402456231
0.565	0.027478838592206	1.47771589689638	-1.50300482294086
0.566	0.570250712951578	1.15479127544606	-1.68324198036916
0.567	1.03721050719546	0.711163647316715	-1.7096784793875
0.568	1.39712750592784	0.183694099662979	-1.56972790072638
0.569	1.63097856252493	-0.369109712476405	-1.26839629874854
0.57	1.71677356903784	-0.884043052678165	-0.833306687463618
0.571	1.63496691686683	-1.30877127290562	-0.338068035665684
0.572	1.40088480786407	-1.58848519836623	0.188002561317261
0.573	1.01250425147066	-1.70743698544165	0.701177334552844
0.574	0.516904536824628	-1.67082327162011	1.1585508525271
0.575	-0.0308800964714349	-1.47705007603409	1.50499646072463
0.576	-0.573158069740734	-1.15417608526045	1.68403819141816
0.577	-1.03846505355512	-0.708792510567774	1.71003324417086
0.578	-1.39818957061879	-0.180271377688823	1.56903280821492
0.579	-1.63267587697729	0.372222540989831	1.26586172633393
0.58	-1.71766280172346	0.886564724422622	0.83117784076121
0.581	-1.63487933592881	1.31063741699944	0.337181014164713
0.582	-1.39998020766677	1.58913387267031	-0.189079485006694
0.583	-1.01125528174599	1.7073443755067	-0.702812627358995
0.584	-0.515394653050811	1.67036085467812	-1.16028800665303
0.585	0.0321673825676453	1.47704739454507	-1.50570584069245
0.586	0.573739312762731	1.15439291586266	-1.68419863035725
0.587	1.03829629563375	0.708802687668867	-1.71008522486607
0.588	1.39803526672645	0.180422923868542	-1.56907295706499
0.589	1.63248340561913	-0.37164505942958	-1.26630044868271
0.59	1.71753473532908	-0.885708762960227	-0.83206912023598
0.591	1.63509223113622	-1.30969569205713	-0.338088046441684
0.592	1.40082196344114	-1.58860915791921	0.187760370344573
0.593	1.01279982105395	-1.70739413185972	0.700960479476338
0.594	0.517738501489076	-1.67112310925419	1.15781508262319
0.595	-0.0292938692319967	-1.47765989581701	1.5042027474518
0.596	-0.571244977737782	-1.15502358589554	1.68359334476364
0.597	-1.03721232240641	-0.710916120713145	1.70992721975948
0.598	-1.39703435487398	-0.183632231359767	1.56993914488689
0.599	-1.63087064377032	0.368527844085907	1.26884098448908
0.6	-1.71664640164433	0.883043958619991	0.834196000870548
0.601	-1.63520231242639	1.30761056251355	0.339084582206482
0.602	-1.40176655419138	1.58785379929197	-0.186690902194815
0.603	-1.01420653712718	1.70745545891399	-0.699206440484954
0.604	-0.519382039438289	1.67158548034874	-1.15559073735173
0.605	0.0277971550291293	1.47756683110639	-1.50322789598012
0.606	0.570486408595249	1.15459686733828	-1.6833308710313
0.607	1.03743908422812	0.711082204613342	-1.70970201899505
0.608	1.39726603712592	0.183835538420171	-1.56978680118241
0.609	1.63086589366428	-0.368807210706945	-1.26866793576545
0.61	1.71664122329858	-0.883662767441528	-0.833580844643078
0.611	1.63500897970311	-1.30837419812374	-0.338089057741757
0.612	1.40120306424029	-1.58835411472258	0.187891029471413
0.613	1.01311531093932	-1.70753890689671	0.700665327179289
0.614	0.517764753881144	-1.67112515369369	1.15760267350856
0.615	-0.029887373907744	-1.47709417349909	1.50447650449862
0.616	-0.572438548904184	-1.15409341588104	1.68386402328905
0.617	-1.0384092579341	-0.709415714435337	1.70994079078103
0.618	-1.39804360632942	-0.18138265726175	1.56930513190064
0.619	-1.63208558649198	0.371135485749373	1.26682074151108
0.62	-1.71727864886463	0.885614240217107	0.831871150783435
0.621	-1.63489784056815	1.30988754024236	0.337215515665702
0.622	-1.40038926929059	1.58895383297921	-0.188975360053265
0.623	-1.01189432080278	1.70748122263706	-0.702227485649786
0.624	-0.516165290625761	1.67061994471397	-1.15936466465056
0.625	0.0314388471304707	1.47691388066905	-1.50532875517289
0.626	0.573422709677975	1.15405992596788	-1.68410733718054
0.627	1.03858194034054	0.708968607762034	-1.71000467095677
0.628	1.39820049099004	0.180823411999324	-1.56915289875253
0.629	1.63227317430029	-0.371355247804414	-1.26661959292774
0.63	1.71737193460728	-0.885551298138773	-0.831988581732038
0.631	1.63501948030251	-1.30965695013954	-0.3375731326984
0.632	1.40078784521551	-1.58873964147862	0.188296269934532
0.633	1.01267846417534	-1.70751757470278	0.701325602448479
0.634	0.517491606705089	-1.67108822960868	1.15804225314771
0.635	-0.0296819246961588	-1.47734787926662	1.50443006813665
0.636	-0.571792148430297	-1.15454424891358	1.68373833332224
0.637	-1.03779933733517	-0.710395717901284	1.70993671744529
0.638	-1.39749122360192	-0.183060408078269	1.5697927661862
0.639	-1.63115664755171	0.369099712217752	1.26843507309754
0.64	-1.71673685948185	0.883559181845515	0.833607840096441
0.641	-1.63512613473914	1.30803509158697	0.33841891627404
0.642	-1.40155076990486	1.58811750219318	-0.187370489980686
0.643	-1.01386857457859	1.7075550660518	-0.699827238920409
0.644	-0.518955331097626	1.67149510873812	-1.15609835876119
0.645	0.028246670443469	1.47734348899397	-1.50351281599592
0.646	0.570918209523443	1.15428852682155	-1.68346178507627
0.647	1.03782630319716	0.710780265816682	-1.70973052891074
0.648	1.3975425808313	0.183628086720001	-1.56975568648255
0.649	1.63094276375592	-0.368905460268919	-1.26863203767267
0.65	1.71661371615351	-0.883670171138623	-0.833495282565053
0.651	1.63500716878744	-1.30831793603252	-0.337850139576316
0.652	1.40130843532624	-1.58837380911555	0.188079035609077
0.653	1.01335655769686	-1.70763353569834	0.700593860342876
0.654	0.518132416302331	-1.67127898906334	1.15721194723192
0.655	-0.0294307065440313	-1.47705338086318	1.5042475424361
0.656	-0.57212344689203	-1.15394077449329	1.68379871694517
0.657	-1.03848668390269	-0.709712248550765	1.70989193191127
0.658	-1.39804591336506	-0.182043861827184	1.56946830168431
0.659	-1.6317230661929	0.370434918992405	1.2674463760548
0.66	-1.71701019082228	0.884971934916838	0.83234735325257
0.661	-1.63491143261522	1.3093452155293	0.337163745528787
0.662	-1.40071355471747	1.58881792571326	-0.188932606362875
0.663	-1.01243185346527	1.70760197382176	-0.701769144587388
0.664	-0.516862432834522	1.67086625003486	-1.15854956139429
0.665	0.0307049839533061	1.47683780948372	-1.50495503347279
0.666	0.573013241312214	1.1538077530698	-1.68400711885105
0.667	1.03875787207591	0.709247411790676	-1.70993241183886
0.668	1.39826236627676	0.181416371528475	-1.56929394092898
0.669	1.63195850305376	-0.370820116384228	-1.26713891755613
0.67	1.71714629572857	-0.885138250931585	-0.832166695520193
0.671	1.6349780784858	-1.30938056793437	-0.337270675239934
0.672	1.40090476050159	-1.58874847408389	0.188592294943802
0.673	1.0128254136157	-1.70763522580556	0.701355758786654
0.674	0.51761820549107	-1.67116671433382	1.15785228776963
0.675	-0.0296377889198961	-1.47711162251025	1.50441586219716
0.676	-0.57198378643553	-1.15412707866653	1.68379193215097
0.677	-1.03824619450954	-0.710138565567503	1.70990996496869
0.678	-1.39782706016465	-0.182875507584884	1.56973013132456
0.679	-1.63125158443539	0.369315566909142	1.26831224077267
0.68	-1.71671905278753	0.88379206314932	0.833261838585096
0.681	-1.63505334769593	1.30825091344567	0.337845836639193
0.682	-1.40142200171891	1.588310802667	-0.187966728382019
0.683	-1.01365340603397	1.70766357733351	-0.700310154939778
0.684	-0.518654049132801	1.67144608428369	-1.15643645402049
0.685	0.028606039842533	1.4771061121135	-1.50373954626296
0.686	0.571335718053727	1.15392985355772	-1.68358650276046
0.687	1.03826222787396	0.710438990985148	-1.70974942298879
0.688000000000001	1.39786521656829	0.183344834175799	-1.5696982794857
0.689000000000001	1.63106767042016	-0.369123816240709	-1.26850478427773
0.690000000000001	1.71661400189962	-0.883821164618299	-0.833264857569343
0.691000000000001	1.63497881752347	-1.30840557151884	-0.337472338857569
0.692000000000001	1.401307870377	-1.58846911236948	0.188433465739956
0.693000000000001	1.01340100624713	-1.70772800744405	0.700757410482073
0.694000000000001	0.518223194266953	-1.67134735156046	1.15712797055711
0.695000000000001	-0.0292966987094204	-1.4769448659413	1.50419601638051
0.696000000000001	-0.572074848873974	-1.15372165685075	1.68380391798829
0.697000000000001	-1.0386807059567	-0.709775918095436	1.70986900600409
0.698000000000001	-1.39816022998709	-0.182368787316082	1.5695505999745
0.699000000000001	-1.63153504328515	0.370048202136412	1.26780806280934
0.700000000000001	-1.71683404615034	0.884596015549994	0.832603934842376
0.701000000000001	-1.63491150708653	1.30900569867057	0.337019814562653
0.702000000000001	-1.40093586217783	1.58874675976823	-0.188999214958449
0.703000000000001	-1.01282021058277	1.70771106420143	-0.70150311853273
0.704000000000001	-0.517393041673216	1.67106714706939	-1.15793966811942
0.705000000000001	0.030105992109202	1.47677037218746	-1.50465347797207
0.706000000000001	0.572660063922654	1.15358263436228	-1.68393221829486
0.707000000000001	1.03890750035467	0.709496332666881	-1.7098758898499
0.708000000000001	1.39832233180085	0.181990921123254	-1.56943323207737
0.709000000000001	1.63165657992679	-0.370256635833598	-1.26765466599789
0.710000000000001	1.71691810688723	-0.88467681084724	-0.832427901143668
0.711000000000001	1.63495201116764	-1.30903493872192	-0.337069877515583
0.712000000000001	1.40107517411434	-1.58870611148048	0.188779322321073
0.713000000000001	1.01309245941304	-1.7077444393255	0.701246962701193
0.714000000000001	0.517922542235889	-1.67130136824564	1.1574752562494
0.715000000000001	-0.0293604838700943	-1.47693616546062	1.50427522835603
0.716000000000001	-0.571962690659554	-1.15376539175624	1.68379640086379
0.717000000000001	-1.03858503821333	-0.710039433375006	1.70986890533957
0.718000000000001	-1.39807628388391	-0.182940442554275	1.56972740537414
0.719000000000001	-1.63122117715837	0.369282579184355	1.26838695400888
0.720000000000001	-1.71662868752898	0.883812260387155	0.833112813103126
0.721000000000001	-1.63499032443344	1.3082956259701	0.337380108366346
0.722000000000001	-1.40137751406329	1.58843494614922	-0.188456570389357
0.723000000000001	-1.0135736558924	1.70777493793182	-0.700635075395447
0.724000000000001	-0.518517413423822	1.67144972202971	-1.15657452856333
0.725000000000001	0.0288032009969647	1.47688612872585	-1.50387118026473
0.726000000000001	0.571649536319009	1.15356353363643	-1.68368456852982
0.727000000000001	1.03868278566659	0.710146829293407	-1.70975437975315
0.728000000000001	1.39817981875795	0.183123133062681	-1.56964862594054
0.729000000000001	1.63116627972656	-0.369308607515806	-1.26840399160449
0.730000000000001	1.71660042582963	-0.883971425030733	-0.833025194586993
0.731000000000001	1.63493778924831	-1.30851244753157	-0.337048928041806
0.732000000000001	1.40127510710303	-1.58858477051939	0.188849721929267
0.733000000000001	1.01337524691679	-1.70782420128398	0.701005600980618
0.734000000000001	0.518202908268127	-1.67138083923256	1.15716106466676
0.735000000000001	-0.0293072396264235	-1.47679737761872	1.50422337523646
0.736000000000001	-0.572164887073386	-1.15345730942608	1.68384318329317
0.737000000000001	-1.03894750652004	-0.709709458373976	1.70985686713418
0.738000000000001	-1.39834242004125	-0.182497630081082	1.56958459508444
0.739000000000001	-1.63144954035467	0.369858997093722	1.26800863934514
0.740000000000001	-1.71671473875437	0.884394335282471	0.832689339258991
0.741000000000001	-1.63489838484547	1.30881175345393	0.336798089937349
0.742000000000001	-1.40107703855634	1.58873038385619	-0.189165828608138
0.743000000000001	-1.01308055587343	1.70781383924117	-0.701395611515682
0.744000000000001	-0.517761142645501	1.67122049961871	-1.15752195311972
0.745000000000001	0.0296736811535372	1.47669123022161	-1.50443927523687
0.746000000000001	0.57241169498979	1.15335629988677	-1.68388995705533
0.747000000000001	1.03907242918993	0.709659157845142	-1.70983459630557
0.748000000000001	1.39841189602444	0.182461014866169	-1.56954824143272
0.749000000000001	1.63141172343398	-0.369768992911623	-1.26809569247307
0.750000000000001	1.71671430449381	-0.884265607111576	-0.832675964095847
0.751000000000001	1.63493163600605	-1.3087057617483	-0.336900071733985
0.752000000000001	1.40124685544676	-1.58865469437878	0.188939704283549
0.753000000000001	1.01338257868295	-1.7078469567191	0.701114088872383
0.754000000000001	0.518274973541755	-1.67145305171192	1.15705660080358
0.755000000000001	-0.0290030076094454	-1.47680518565308	1.50408568101882
0.756000000000001	-0.571845765335981	-1.15344328532357	1.68378245410182
0.757000000000001	-1.03885748662164	-0.710018900578709	1.70982532163353
0.758000000000001	-1.39827653889347	-0.183129594418616	1.56975573876959
0.759000000000001	-1.63112818496274	0.369113083568895	1.26856757837477
0.760000000000001	-1.7164996772922	0.883707101355787	0.83308997809879
0.761000000000001	-1.63493595910301	1.30823179178488	0.337000651994956
0.762000000000001	-1.40139154579234	1.58850787917472	-0.188860185659265
0.763000000000001	-1.01360135877402	1.70787990455996	-0.700829976312307
0.764000000000001	-0.518513211435067	1.67149504679248	-1.15655943175087
0.765000000000001	0.028856332829897	1.47669267722884	-1.50392010684663
0.766000000000001	0.571853162729342	1.15320933441987	-1.68375545215429
0.767000000000001	1.03906502185443	0.709922296854367	-1.70974782916045
0.768000000000001	1.3984669639339	0.182995930121075	-1.56961713292512
0.769000000000001	1.63121889517991	-0.369412670682454	-1.2683660249163
0.770000000000001	1.71656159882477	-0.884068047674409	-0.832831402997445
0.771000000000001	1.6348925989259	-1.30858704139244	-0.336630315596714
0.772000000000001	1.40124555709097	-1.58869363277767	0.189270120324719
0.773000000000001	1.0133467843289	-1.70792111151136	0.701259938729787
0.774000000000001	0.518161754132714	-1.67140794618085	1.15721063134198
0.775000000000001	-0.0293578783501681	-1.47663405718363	1.50427157556047
0.776000000000001	-0.572305207362928	-1.15316904889308	1.68389427457071
0.777000000000001	-1.03924820336507	-0.709584800088287	1.70984761603728
0.778000000000001	-1.39855580931063	-0.182532677554403	1.56959505809169
0.779000000000001	-1.63141480920654	0.369771369191238	1.26812672168184
0.780000000000001	-1.71662404235498	0.884287225095783	0.832667927436982
0.781000000000001	-1.63487537365345	1.30870362308425	0.336525135928323
0.782000000000001	-1.40116492865557	1.58874949459195	-0.189400511345575
0.783000000000001	-1.01325251208193	1.70791302135891	-0.701394455326547
0.784000000000001	-0.518013471063157	1.67133846451151	-1.15724053664506
0.785000000000001	0.0293730358936574	1.47659686839222	-1.50429422861895
0.786000000000001	0.572258076313069	1.1531202915049	-1.68387428194882
0.787000000000001	1.03926275724325	0.709745560241576	-1.70980482435993
0.788000000000001	1.39853577383852	0.182818938462941	-1.56963584159215
0.789000000000001	1.63122759096989	-0.36938128689661	-1.2684503811871
0.790000000000001	1.71654017063616	-0.883932890268611	-0.832873827134711
0.791000000000001	1.63491095397273	-1.30842766178778	-0.336723664482827
0.792000000000001	1.40139629121683	-1.58861364477735	0.189112068224384
0.793000000000001	1.0136486841945	-1.70794405330445	0.701010833328843
0.794000000000001	0.518608003820219	-1.67160056219565	1.15666931992488
0.795000000000001	-0.0286492351450582	-1.4766954128951	1.50389936346278
0.796000000000001	-0.571700623251003	-1.15314620127101	1.6837670895921
0.797000000000001	-1.03909447016012	-0.710022830377669	1.70978527896349
0.798000000000001	-1.39845433557876	-0.183359210452558	1.56979607744638
0.799000000000001	-1.63101439303126	0.368885944906086	1.26878804976655
0.800000000000001	-1.71635659418934	0.883542949646813	0.833136015956267
0.801000000000001	-1.63488835425228	1.30811095202105	0.336682466609242
0.802000000000001	-1.40144054595337	1.58854792580436	-0.189203295676397
0.803000000000001	-1.01369684428732	1.70798081348848	-0.700945091268222
0.804000000000001	-0.518601012002276	1.6715698329456	-1.15644360971166
0.805000000000001	0.0288014641087312	1.4765269287783	-1.50390786552372
0.806000000000001	0.571962766633531	1.1528760007669	-1.68380438643368
0.807000000000001	1.0394011530892	0.709758188682151	-1.70973588728812
0.808000000000001	1.39872169709947	0.182961594266901	-1.56960601521488
0.809000000000001	1.63122539856461	-0.369427922094628	-1.26839628708186
0.810000000000001	1.71649666549228	-0.884095516581863	-0.832703099121975
0.811000000000001	1.63484744310149	-1.30861028405238	-0.336241958706136
0.812000000000001	1.40123459976812	-1.58878259966574	0.189665186494669
0.813000000000001	1.01334548873362	-1.70801709013986	0.701481982294039
0.814000000000001	0.518145992176701	-1.67144247380819	1.15722632004605
0.815000000000001	-0.0293910275732021	-1.47646948945211	1.50430798913102
0.816000000000001	-0.572442228679436	-1.15287158143721	1.68394419723816
0.817000000000001	-1.03955580052043	-0.709446401128107	1.7098368307541
0.818000000000001	-1.39878216298525	-0.182541569947523	1.56959665523012
0.819000000000001	-1.63139701310431	0.369719086420657	1.2682155626659
0.820000000000001	-1.71654283190035	0.884221986284072	0.832614640069825
0.821000000000001	-1.63484588174843	1.30863482683868	0.336226476686518
0.822000000000001	-1.40122570077913	1.5887861482621	-0.189672837727098
0.823000000000001	-1.01337568400466	1.70801012929124	-0.701452198307189
0.824000000000001	-0.518198201525744	1.67143596353616	-1.15703654424989
0.825000000000001	0.0291533588158163	1.47649117213458	-1.50419138099351
0.826000000000001	0.572170414865931	1.15287339551751	-1.68387448302122
0.827000000000001	1.03947241349072	0.709777617767857	-1.70978189151823
0.828000000000001	1.39868857065005	0.18310273304636	-1.5696976841897
0.829000000000001	1.63108761723738	-0.369067984454891	-1.26873771712812
0.830000000000001	1.71638670159221	-0.883660993389098	-0.833030783978922
0.831000000000001	1.63488841962168	-1.30819083791907	-0.336535642870373
0.832000000000001	1.40152608942566	-1.58858357941148	0.189303156434942
0.833000000000001	1.01389157182265	-1.70803792362367	0.700938334127431
0.834000000000001	0.51892997134631	-1.67173993446051	1.15631445179817
0.835000000000001	-0.0283105526646755	-1.4765985563013	1.50372185254118
0.836000000000001	-0.571556840600942	-1.15285928597601	1.68375000849176
0.837000000000001	-1.03931106788885	-0.710035292609132	1.70974843804429
0.838000000000001	-1.39862156696637	-0.183604826714569	1.56984243566498
0.839000000000001	-1.63089167942723	0.368628462224774	1.26902753279769
0.840000000000001	-1.71620529726566	0.883346561241287	0.833223455223104
0.841000000000001	-1.63484427248682	1.30795629873717	0.336404344795867
0.842000000000001	-1.40151000570551	1.58856613285427	-0.189509327872414
0.843000000000001	-1.01383553408973	1.7080783070244	-0.701012260114423
0.844000000000001	-0.518746909686989	1.6716638553487	-1.15626523238385
0.845000000000001	0.0286751908865757	1.47638133481753	-1.50385466044635
0.846000000000001	0.572007246854706	1.15255705856453	-1.68383862871289
0.847000000000001	1.03970404176353	0.709635749397198	-1.70971969975594
0.848000000000001	1.39895409092959	0.182992262262909	-1.56960855912702
0.849000000000001	1.63119995526379	-0.369378178574464	-1.26847581360834
0.850000000000001	1.7164122180751	-0.884071155915019	-0.832626312025072
0.851000000000001	1.63480216108127	-1.30859188166052	-0.335882084393487
0.852000000000001	1.40123853218102	-1.58885574214941	0.190038810222374
0.853000000000001	1.0133677762608	-1.70811232274168	0.701676681403356
0.854000000000001	0.518155123663753	-1.6714845676968	1.15721060986452
0.855000000000001	-0.0294021812954388	-1.47630601786813	1.50433135671614
0.856000000000001	-0.572568415791086	-1.15256819525422	1.68399136291002
0.857000000000001	-1.03986485366387	-0.709303400404337	1.70982435948163
0.858000000000001	-1.39901427501482	-0.182541049753804	1.56959414658761
0.859000000000001	-1.6313874047748	0.369682517060688	1.26829043931403
0.860000000000001	-1.71646526652947	0.884178970840184	0.832545283530985
0.861000000000001	-1.63481148701284	1.30858811470815	0.335911968184711
0.862000000000001	-1.40126945539598	1.58883319491555	-0.189968614880475
0.863000000000001	-1.01346792800866	1.70810596466087	-0.701548113671478
0.864000000000001	-0.518337350215417	1.67152005986925	-1.15688291459002
0.865000000000001	0.0289870478420138	1.47637697223941	-1.50411696448025
0.866000000000001	0.572131077706902	1.15261608812415	-1.68388496454338
0.867000000000001	1.03969612604904	0.709770287611115	-1.7097636691052
0.868000000000001	1.39885888890127	0.183326237036012	-1.56974608329583
0.869000000000001	1.63097962277184	-0.368810481981581	-1.26897782579342
0.870000000000001	1.71624759371166	-0.883437111699906	-0.833155869950315
0.871000000000001	1.63486318939231	-1.30798838781712	-0.336334328734269
0.872000000000001	1.40163772068112	-1.58856354358798	0.189512212790673
0.873000000000001	1.01411011942848	-1.70812911983582	0.700898599622972
0.874000000000001	0.519215654972279	-1.67187062928761	1.15598688115974
0.875000000000001	-0.0279975009661298	-1.47650830545584	1.50355837575701
0.876000000000001	-0.571419776194554	-1.15257973931351	1.68373714517746
0.877000000000001	-1.03951819834875	-0.710042859794372	1.70971497765142
0.878000000000001	-1.39878766150817	-0.183846105303628	1.56988649960285
0.879000000000001	-1.63077070374174	0.368362401452408	1.26926803075807
0.880000000000001	-1.7160520070119	0.88313848038783	0.833332508260856
0.881000000000001	-1.63480204268893	1.3077857419874	0.33615236406384
0.882000000000001	-1.40159239637698	1.58857074323375	-0.189792062026646
0.883000000000001	-1.01400168985437	1.70817343716082	-0.701052376965569
0.884000000000001	-0.518928383628155	1.67176677357444	-1.15604197146407
0.885000000000001	0.0284994011732992	1.47625282728176	-1.50377374003489
0.886000000000001	0.572002416418236	1.1522511257391	-1.68386276103963
0.887000000000001	1.03997950327849	0.709545970376181	-1.70970136637494
0.888000000000001	1.3991690709627	0.183076100907393	-1.56962313944761
0.889000000000001	1.63114929465524	-0.369272388745496	-1.26859802617898
0.890000000000001	1.71631100254246	-0.88400019412402	-0.832598421567034
0.891000000000001	1.63475566189209	-1.30853485149837	-0.335551998295131
0.892000000000001	1.40125815525255	-1.58891228503299	0.190389408336425
